
"Title","Authors","Number of Authors","Scopus Author Ids","Year","Scopus Source title","Field-Weighted View Impact","Views","Citations","Field-Weighted Citation Impact","Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile","Reference","Abstract","DOI","Publication type","EID","Institutions","Scopus Affiliation IDs","Scopus Affiliation names","Country/Region","All Science Journal Classification (ASJC) code","All Science Journal Classification (ASJC) field name","Topic Cluster name","Topic Cluster number","Topic name","Topic number","Topic Cluster Prominence Percentile","Topic Prominence Percentile"
"Investigation of discharge dynamics in microarc oxidation of D16 aluminium alloy","Ponomarev, I.S.| Krivonosova, E.A.| Gorchakov, A.I.","3","56682655700| 55915944800| 6701546347","2016","Welding International","0.38","24","2","0.12","56","68","Ponomarev, I.S., Krivonosova, E.A., Gorchakov, A.I. (2016).Investigation of discharge dynamics in microarc oxidation of D16 aluminium alloy. Welding International,30(3) 244-246","https://www.scopus.com/record/display.url?eid=2-s2.0-84940900986&origin=resultslist","10.1080/09507116.2015.1044275","Article","2-s2.0-84940900986","Perm National Research Polytechnic University","60023325| 60108753","Perm National Research Polytechnic University| Perm State Agricultural Academy","Russian Federation","2210| 2211| 2506","Mechanical Engineering| Mechanics of Materials| Metals and Alloys","Students,Russian,Education","1114","Hard Facing,Welding,PMS-1","28623","77.644","81.181"
"Method of assessment of mechanical characteristics of quasi-isotropic composite laminates using experimental data from fiber- optic strain sensors","Tashkinov, M.| Matveenko, V.","2","37114780700| 9741980900","2017","Procedia Structural Integrity","0.48","6","2","1.88","53","14","Tashkinov, M., Matveenko, V. (2017).Method of assessment of mechanical characteristics of quasi-isotropic composite laminates using experimental data from fiber- optic strain sensors. Procedia Structural Integrity,5577-583","https://www.scopus.com/record/display.url?eid=2-s2.0-85062341865&origin=resultslist","10.1016/j.prostr.2017.07.017","Conference Paper","2-s2.0-85062341865","Perm National Research Polytechnic University","60023325","Perm National Research Polytechnic University","Russian Federation","2205| 2210| 2211| 2500","Civil and Structural Engineering| Mechanical Engineering| Mechanics of Materials| General Materials Science","Fiber Lasers,Fibers,Optical Fibers","111","Fiber Bragg Grating Sensor,FBG Sensor,Structural Health Monitoring","13588","88.688","87.974"
"Influence of the sex and age on people's attitude toward hazards","Maralov, V.G.| Gura, A.Yu.| Tatlyev, R.| Epanchintseva, G.A.| Bukhtiyarova, I.N.| Karavaev, D.M.","6","57128513900| 57193502795| 57204730511| 56705597500| 57202031162| 56951212400","2019","Astra Salvensis","5.24","51","2","3.22","33","7","Maralov, V.G., Gura, A.Yu., Tatlyev, R. and 3 more (...) (2019).Influence of the sex and age on people's attitude toward hazards. Astra Salvensis,7(13) 343-352","https://www.scopus.com/record/display.url?eid=2-s2.0-85068520327&origin=resultslist","-","Article","2-s2.0-85068520327","Cherepovets State University| Kuban State Technological University| Lomonosov Moscow State University| Orenburg State University| Perm National Research Polytechnic University","60108633| 60069628| 60108689| 60020684| 60007457| 60023325","Cherepovets State University| Kuban State Technological University| Surgut Branch of Industrial University of Tyumen| Orenburg State University| Lomonosov Moscow State University| Perm National Research Polytechnic University","Russian Federation","1202| 1211| 1212| 3304| 3316","History| Philosophy| Religious Studies| Education| Cultural Studies","Vehicles,Accident Prevention,Highway Accidents","315","Traffic Behavior,Aggressive Driving,Young Drivers","3875","78.38","97.045"
"Experimental study of mechanical properties of steel 40Cr in the necking area of specimen during the postcritical deformation","Tretyakov, M.P.| Tretyakova, T.V.| Wildemann, V.E.","3","55656687900| 55983413200| 57204150899","2018","Procedia Structural Integrity","0.63","7","2","2.28","46","11","Tretyakov, M.P., Tretyakova, T.V., Wildemann, V.E. (2018).Experimental study of mechanical properties of steel 40Cr in the necking area of specimen during the postcritical deformation. Procedia Structural Integrity,131720-1724","https://www.scopus.com/record/display.url?eid=2-s2.0-85064610820&origin=resultslist","10.1016/j.prostr.2018.12.361","Conference Paper","2-s2.0-85064610820","Perm National Research Polytechnic University","60023325","Perm National Research Polytechnic University","Russian Federation","2205| 2210| 2211| 2500","Civil and Structural Engineering| Mechanical Engineering| Mechanics of Materials| General Materials Science","Hydrogels,Acrylic Monomers,Swelling","506","Steel Construction,3D Video,Deformation","94027","87.416","23.135"
"Hierarchical object recognition system in machine vision","Kokoulin, A.N.| Yuzhakov, A.A.| Kiryanov, D.A.| Stanisavljevic, N.| Batinic, B.","5","57194547926| 55130547900| 57194239496| 57220420537| 39261127200","2019","Journal of Physics: Conference Series","1.39","18","2","4.13","33","5","Kokoulin, A.N., Yuzhakov, A.A., Kiryanov, D.A. and 2 more (...) (2019).Hierarchical object recognition system in machine vision. Journal of Physics: Conference Series,1353(1) ","https://www.scopus.com/record/display.url?eid=2-s2.0-85075496762&origin=resultslist","10.1088/1742-6596/1353/1/012054","Conference Paper","2-s2.0-85075496762","University of Novi Sad| Perm National Research Polytechnic University","60023325| 123002197| 60068801","Perm National Research Polytechnic University| Federal Scientific Center for Medical and Preventive Health Risk Management| University of Novi Sad","Serbia| Russian Federation","3100","General Physics and Astronomy","Television,Semantics,Applications","912","SDDS,Multidimensional Data,Buckets","98646","35.743","45.442"
"Modeling sudden failure of floor of underground excavations in undermined salt rock mass","Litvinovskaya, N.A.| Andreiko, S.S.","2","56672920100| 6506180352","2015","Eurasian Mining","0.68","18","2","0.16","59","65","Litvinovskaya, N.A., Andreiko, S.S. (2015).Modeling sudden failure of floor of underground excavations in undermined salt rock mass. Eurasian Mining,2015(2) 15-17","https://www.scopus.com/record/display.url?eid=2-s2.0-84958167778&origin=resultslist","10.17580/em.2015.02.04","Article","2-s2.0-84958167778","RAS - Mining Institute, Ural Branch| Perm National Research Polytechnic University","60109738| 60023325","Mining Institute of the Ural Branch of the Russian Academy of Sciences| Perm National Research Polytechnic University","Russian Federation","1403| 1405| 1905| 1909| 2209","Business and International Management| Management of Technology and Innovation| Economic Geology| Geotechnical Engineering and Engineering Geology| Industrial and Manufacturing Engineering","Rocks,Rock Mechanics,Tunnels","155","Rock Block,Stoping,Coal Seam","21130","88.487","84.195"
"Investigation of the interaction of geosynthetics with ground on the example of shear test and pull-out test","Tatiannikov, D.A.| Kleveko, V.I.","2","56557087500| 6506059454","2015","Geotechnical Engineering for Infrastructure and Development - Proceedings of the XVI European Conference on Soil Mechanics and Geotechnical Engineering, ECSMGE 2015","1.81","22","2","1.04","59","28","Tatiannikov, D.A., Kleveko, V.I. (2015).Investigation of the interaction of geosynthetics with ground on the example of shear test and pull-out test. Geotechnical Engineering for Infrastructure and Development - Proceedings of the XVI European Conference on Soil Mechanics and Geotechnical Engineering, ECSMGE 2015,63389-3394","https://www.scopus.com/record/display.url?eid=2-s2.0-84964478212&origin=resultslist","-","Conference Paper","2-s2.0-84964478212","Perm National Research Polytechnic University","60023325","Perm National Research Polytechnic University","Russian Federation","1111| 1900| 2300","Soil Science| General Earth and Planetary Sciences| General Environmental Science","Piles,Soils,Geotechnical Engineering","64","Rock Block,Triaxial Test,Internal Friction","25691","90.428","85.307"
"IFToMM contribution to attraction of youth to MMS development and promotion","Goldfarb, V.I.| Krylov, E.G.| Serova, T.S.","3","7003462513| 55840257400| 57156197200","2016","Mechanism and Machine Theory","1.72","31","2","0.18","56","65","Goldfarb, V.I., Krylov, E.G., Serova, T.S. (2016).IFToMM contribution to attraction of youth to MMS development and promotion. Mechanism and Machine Theory,100iii-vii","https://www.scopus.com/record/display.url?eid=2-s2.0-84959905041&origin=resultslist","10.1016/j.mechmachtheory.2016.02.008","Letter","2-s2.0-84959905041","Kalashnikov Izhevsk State Technical University| Perm National Research Polytechnic University","60024987| 60023325","Kalashnikov Izhevsk State Technical University| Perm National Research Polytechnic University","Russian Federation","1502| 1706| 2210| 2211","Bioengineering| Computer Science Applications| Mechanical Engineering| Mechanics of Materials","Antennas,Measurements,Electromagnetic Compatibility","1229","Euclidean Plane,Centrifugal Pumps,Inertial Navigation","53507","18.809","62.003"
"Predicting the properties of the metal of welded joints on the basis of the results of quantitative parametrisation of the structure","Krivonosova, E.A.","1","55915944800","2016","Welding International","0.59","17","2","0.23","56","61","Krivonosova, E.A. (2016).Predicting the properties of the metal of welded joints on the basis of the results of quantitative parametrisation of the structure. Welding International,30(6) 459-462","https://www.scopus.com/record/display.url?eid=2-s2.0-84958108716&origin=resultslist","10.1080/09507116.2015.1090173","Article","2-s2.0-84958108716","Perm National Research Polytechnic University","60023325","Perm National Research Polytechnic University","Russian Federation","2210| 2211| 2506","Mechanical Engineering| Mechanics of Materials| Metals and Alloys","Students,Russian,Education","1114","Hard Facing,Welding,PMS-1","28623","77.644","81.181"
"Experimental and numerical studies of current load in power supply cables, depending on layout conditions","Shcherbinin, A.G.| Terlych, A.E.| Mansurov, A.S.","3","6701865899| 6504204568| 56494947000","2015","Russian Electrical Engineering","0.86","15","2","0.23","59","61","Shcherbinin, A.G., Terlych, A.E., Mansurov, A.S. (2015).Experimental and numerical studies of current load in power supply cables, depending on layout conditions. Russian Electrical Engineering,86(11) 630-633","https://www.scopus.com/record/display.url?eid=2-s2.0-84955593184&origin=resultslist","10.3103/S1068371215110115","Article","2-s2.0-84955593184","Perm National Research Polytechnic University","60023325","Perm National Research Polytechnic University","Russian Federation","2208","Electrical and Electronic Engineering","Liquid Sloshing,Tanks (Containers),Fuel Sloshing","1432","Control Rods,Pressurized Water Reactors,Dynamic Mesh","87320","16.131","42.467"
"Four-wave mixing and transverse–longitudinal oscillatory modes in plasmonic nanoparticles: nonlinear theory from variational principles and mathematical simulation","Serebrennikov, A.M.","1","16025431700","2015","Optical and Quantum Electronics","0.69","13","2","0.11","59","68","Serebrennikov, A.M. (2015).Four-wave mixing and transverse–longitudinal oscillatory modes in plasmonic nanoparticles: nonlinear theory from variational principles and mathematical simulation. Optical and Quantum Electronics,47(11) 3567-3587","https://www.scopus.com/record/display.url?eid=2-s2.0-84943363043&origin=resultslist","10.1007/s11082-015-0231-1","Article","2-s2.0-84943363043","Perm National Research Polytechnic University","60023325","Perm National Research Polytechnic University","Russian Federation","2208| 2504| 3107","Electrical and Electronic Engineering| Electronic, Optical and Magnetic Materials| Atomic and Molecular Physics, and Optics","Quantum Optics,Quantum Computers,Quantum Theory","57","Quantum Mechanics,Many Worlds,Born Rule","22756","95.917","83.275"
"Diffusion model of penetration of a chloride-containing environment in the volume of a constructive element","Ovchinnikov, I.I.| Snezhkina, O.V.| Ovchinnikov, I.G.","3","57191523104| 56716274100| 7102605749","2018","AIP Conference Proceedings","2.73","38","2","1.67","46","17","Ovchinnikov, I.I., Snezhkina, O.V., Ovchinnikov, I.G. (2018).Diffusion model of penetration of a chloride-containing environment in the volume of a constructive element. AIP Conference Proceedings,1973","https://www.scopus.com/record/display.url?eid=2-s2.0-85048864841&origin=resultslist","10.1063/1.5041394","Conference Paper","2-s2.0-85048864841","Saratov State Technical University| Perm National Research Polytechnic University","60013984| 60104618| 60023325","Yuri Gagarin State Technical University of Saratov| Penza State University of Architecture and Construction| Perm National Research Polytechnic University","Russian Federation","3100","General Physics and Astronomy","Concretes,Compressive Strength,Cements","68","Concrete Construction,Chlorides,Carbonation","3045","98.059","97.447"
"Biomechanical analysis clamping fixation system for prosthesis-obturator","Shulyatnikova, O.A.| Rogozhnikov, G.I.| Leonova, L.E.| Lokhov, V.A.| Shulyatyev, A.F.| Mozgovaya, L.A.","6","57197829577| 6506033559| 57197825955| 8551274200| 57197836691| 57197828564","2017","Russian Journal of Biomechanics","0.96","26","2","0.17","53","66","Shulyatnikova, O.A., Rogozhnikov, G.I., Leonova, L.E. and 3 more (...) (2017).Biomechanical analysis clamping fixation system for prosthesis-obturator. Russian Journal of Biomechanics,21(3) 199-204","https://www.scopus.com/record/display.url?eid=2-s2.0-85035119650&origin=resultslist","10.15593/RJBiomech/2017.3.01","Article","2-s2.0-85035119650","Perm National Research Polytechnic University| Perm State Medical University","60025682| 60025682| 60023325| 60025682","E.A.Vagner Perm State Medical University| E.A.Vagner Perm State Medical University| Perm National Research Polytechnic University| E.A.Vagner Perm State Medical University","Russian Federation","1304| 2502","Biophysics| Biomaterials","Mammaplasty,Free Tissue Flaps,Perforator Flap","321","Palatal Obturators,Free Tissue Graft,Flaps (Control Surfaces)","12369","59.973","74.163"
"Contact stresses modeling at the Panda-type fiber single-layer winding and evaluation of their impact on the fiber optic properties","Lesnikova, Yu.I.| Smetannikov, O.Yu.| Trufanov, A.N.| Trufanov, N.A.","4","57193739547| 6506701644| 7003762373| 56028891900","2017","IOP Conference Series: Materials Science and Engineering","0.72","12","2","0.82","53","35","Lesnikova, Yu.I., Smetannikov, O.Yu., Trufanov, A.N. and 1 more (...) (2017).Contact stresses modeling at the Panda-type fiber single-layer winding and evaluation of their impact on the fiber optic properties. IOP Conference Series: Materials Science and Engineering,177(1) ","https://www.scopus.com/record/display.url?eid=2-s2.0-85016202852&origin=resultslist","10.1088/1757-899X/177/1/012116","Conference Paper","2-s2.0-85016202852","Perm National Research Polytechnic University","60023325","Perm National Research Polytechnic University","Russian Federation","2200| 2500","General Engineering| General Materials Science","Fiber Lasers,Fibers,Optical Fibers","111","Polarization-Maintaining Fiber,Photonic Crystal Fibers,Birefringence","18097","88.688","73.285"
