
"Title","Authors","Number of Authors","Scopus Author Ids","Year","Scopus Source title","Field-Weighted View Impact","Views","Citations","Field-Weighted Citation Impact","Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile","Reference","Abstract","DOI","Publication type","EID","Institutions","Scopus Affiliation IDs","Scopus Affiliation names","Country/Region","All Science Journal Classification (ASJC) code","All Science Journal Classification (ASJC) field name","Topic Cluster name","Topic Cluster number","Topic name","Topic number","Topic Cluster Prominence Percentile","Topic Prominence Percentile"
"Study of suppression of gas bubbles coalescence in the liquid for use in technologies of oil production and associated gas utilization","Drozdov, A.N.| Drozdov, N.A.| Bunkin, N.F.| Kozlov, V.A.","4","57219358454| 55649889000| 57189208617| 57196498027","2017","Society of Petroleum Engineers - SPE Russian Petroleum Technology Conference 2017","0.75","5","4","3.19","41","7","Drozdov, A.N., Drozdov, N.A., Bunkin, N.F. and 1 more (...) (2017).Study of suppression of gas bubbles coalescence in the liquid for use in technologies of oil production and associated gas utilization. Society of Petroleum Engineers - SPE Russian Petroleum Technology Conference 2017,","https://www.scopus.com/record/display.url?eid=2-s2.0-85073472895&origin=resultslist","10.2118/187741-ms","Conference Paper","2-s2.0-85073472895","I.M. Gubkin Russian State University of Oil and Gas","60010055| 120143288","National University of Oil and Gas «Gubkin University»| LLC Innovative Oil and Gas Solutions","Russian Federation","1906| 1908| 1909| 2103","Geochemistry and Petrology| Geophysics| Geotechnical Engineering and Engineering Geology| Fuel Technology","Cavitation,Centrifugal Pumps,Impellers","965","Submersible Pumps,Gas Pockets,Liquid-gas Mixtures","30132","58.099","87.726"
"Clathrochelates meet phosphorus. New thio- and phosphorylation reactions of an iron(II) dichloroclathrochelate precursor and preparation of its first phosphorus(III)-containing macrobicyclic derivative","Artyushin, O.I.| Matveeva, E.V.| Vologzhanina, A.V.| Voloshin, Y.Z.","4","6603708594| 9036062600| 8832798500| 35427051600","2016","Dalton Transactions","0.4","12","4","0.42","45","51","Artyushin, O.I., Matveeva, E.V., Vologzhanina, A.V. and 1 more (...) (2016).Clathrochelates meet phosphorus. New thio- and phosphorylation reactions of an iron(II) dichloroclathrochelate precursor and preparation of its first phosphorus(III)-containing macrobicyclic derivative. Dalton Transactions,45(12) 5328-5333","https://www.scopus.com/record/display.url?eid=2-s2.0-84962258107&origin=resultslist","10.1039/c6dt00164e","Article","2-s2.0-84962258107","Russian Academy of Sciences| RAS - A.N. Nesmeyanov Institute of Organoelement Compounds| I.M. Gubkin Russian State University of Oil and Gas","60030978| 60021331| 60010055","A.N.Nesmeyanov Institute of Organoelement Compounds of Russian Academy of Sciences| Russian Academy of Sciences| National University of Oil and Gas «Gubkin University»","Russian Federation","1604","Inorganic Chemistry","Rare Earth Elements,Europium,Luminescence","726","Antiprism,Diamsar Chelate,Alanyltyrosine","28357","64.056","69.919"
"Kinetic Inhibition of Hydrate Formation by Polymeric Reagents: Effect of Pressure and Structure of Gas Hydrates","Semenov, A.P.| Medvedev, V.I.| Gushchin, P.A.| Vinokurov, V.A.","4","56354577900| 56487073700| 35198200600| 7101929921","2016","Chemistry and Technology of Fuels and Oils","2.12","54","4","0.19","45","64","Semenov, A.P., Medvedev, V.I., Gushchin, P.A. and 1 more (...) (2016).Kinetic Inhibition of Hydrate Formation by Polymeric Reagents: Effect of Pressure and Structure of Gas Hydrates. Chemistry and Technology of Fuels and Oils,51(6) 679-687","https://www.scopus.com/record/display.url?eid=2-s2.0-84957945223&origin=resultslist","10.1007/s10553-016-0658-5","Article","2-s2.0-84957945223","I.M. Gubkin Russian State University of Oil and Gas","60010055","National University of Oil and Gas «Gubkin University»","Russian Federation","1500| 1600| 2102| 2103","General Chemical Engineering| General Chemistry| Energy Engineering and Power Technology| Fuel Technology","Hydrates (Gas),Hydration,Methane","1103","Gas Hydrates,Clathrates,Flowable Hybrid Composite","16180","69.545","95.92"
"Study of the impact of reduced permeability due to near-wellbore damage on the optimal parameters of the matrix acidizing in carbonate rocks","Bekibayev, T.T.| Beisembetov, I.K.| Assilbekov, B.K.| Zolotukhin, A.B.| Zhapbasbayev, U.K.| Turegeldieva, K.A.","6","56979375200| 55533541800| 57189057455| 7005085663| 6508298888| 57189053555","2015","Society of Petroleum Engineers - SPE Annual Caspian Technical Conference and Exhibition, CTCE 2015","0","32","4","0.49","48","47","Bekibayev, T.T., Beisembetov, I.K., Assilbekov, B.K. and 3 more (...) (2015).Study of the impact of reduced permeability due to near-wellbore damage on the optimal parameters of the matrix acidizing in carbonate rocks. Society of Petroleum Engineers - SPE Annual Caspian Technical Conference and Exhibition, CTCE 2015,","https://www.scopus.com/record/display.url?eid=2-s2.0-85088059328&origin=resultslist","10.2118/177372-ms","Conference Paper","2-s2.0-85088059328","Kazakh-British Technical University| I.M. Gubkin Russian State University of Oil and Gas","60071858| 119078531| 60010055","Kazakh-British Technical University| KBTU| National University of Oil and Gas «Gubkin University»","Kazakhstan| France| Russian Federation","2102| 2103","Energy Engineering and Power Technology| Fuel Technology","Reservoirs (Water),Oil Well Flooding,Hydraulic Fracturing","164","Wormhole,Well Stimulation,Fracturing","5790","89.224","91.873"
"New Method for Determination of Total of Organic Sulfur Compounds in Hydrocarbon Media","Dedov, A.G.| Marchenko, D.Y.| Zrelova, L.V.| Ivanova, E.A.| Sandzhieva, D.A.| Parkhomenko, A.A.| Budinov, S.V.| Lobakova, E.S.| Dol’nikova, G.A.","9","7005177188| 9044515700| 6507646734| 57201543948| 56733030700| 57202997104| 57202996189| 12778653400| 55325886200","2018","Petroleum Chemistry","0.96","21","4","0.47","33","48","Dedov, A.G., Marchenko, D.Y., Zrelova, L.V. and 6 more (...) (2018).New Method for Determination of Total of Organic Sulfur Compounds in Hydrocarbon Media. Petroleum Chemistry,58(8) 714-720","https://www.scopus.com/record/display.url?eid=2-s2.0-85050152718&origin=resultslist","10.1134/S0965544118080030","Article","2-s2.0-85050152718","Lomonosov Moscow State University| I.M. Gubkin Russian State University of Oil and Gas","60010055| 60007457","National University of Oil and Gas «Gubkin University»| Lomonosov Moscow State University","Russian Federation","1500| 1600| 1906| 2102| 2103","General Chemical Engineering| General Chemistry| Geochemistry and Petrology| Energy Engineering and Power Technology| Fuel Technology","Inductively Coupled Plasma Mass Spectrometry,Atomic Absorption Spectrometry,Inductively Coupled Plasma","274","Polyurethan Foam,Difenzoquat,Isotherms","28246","69.746","58.087"
"Amplification of surface-enhanced Raman scattering by the oxidation of capping agents on gold nanoparticles","Gorbachevskii, M.V.| Kopitsyn, D.S.| Kotelev, M.S.| Ivanov, E.V.| Vinokurov, V.A.| Novikov, A.A.","6","57202234552| 55796794500| 55144076800| 57200539810| 7101929921| 57195301592","2018","RSC Advances","1.49","35","4","0.45","33","49","Gorbachevskii, M.V., Kopitsyn, D.S., Kotelev, M.S. and 3 more (...) (2018).Amplification of surface-enhanced Raman scattering by the oxidation of capping agents on gold nanoparticles. RSC Advances,8(34) 19051-19057","https://www.scopus.com/record/display.url?eid=2-s2.0-85047525395&origin=resultslist","10.1039/c8ra00417j","Article","2-s2.0-85047525395","I.M. Gubkin Russian State University of Oil and Gas","60010055","National University of Oil and Gas «Gubkin University»","Russian Federation","1500| 1600","General Chemical Engineering| General Chemistry","Plasmons,Metamaterials,Surface Plasmon Resonance","47","Raman Spectroscopy,4-Aminothiophenol,Plasmonics","107","99.598","99.854"
"Study of the Effect of Strain Ageing on Corrosion Failure and Submicrostructure of Low-Carbon Steels for Gas-Distribution Pipelines","Elagina, O.Y.| Efimenko, L.A.| Volkov, I.V.","3","26430719300| 7004200039| 56579846900","2015","Chemical and Petroleum Engineering","0.53","19","4","0","48","71","Elagina, O.Y., Efimenko, L.A., Volkov, I.V. (2015).Study of the Effect of Strain Ageing on Corrosion Failure and Submicrostructure of Low-Carbon Steels for Gas-Distribution Pipelines. Chemical and Petroleum Engineering,51(5-6) 433-437","https://www.scopus.com/record/display.url?eid=2-s2.0-84944632076&origin=resultslist","10.1007/s10556-015-0064-6","Article","2-s2.0-84944632076","I.M. Gubkin Russian State University of Oil and Gas","60010055","National University of Oil and Gas «Gubkin University»","Russian Federation","1500| 1906| 2102| 2103","General Chemical Engineering| Geochemistry and Petrology| Energy Engineering and Power Technology| Fuel Technology","Microstructure,Steel,Austenite","20","Bainite,High Strength Steels,Steel Pipe","51721","97.456","69.478"
"Justification of representative data volume of porosity and permeability properties for obtaining statistically reliable petrophysical connections","Abrosimov, A.A.| Shelyago, E.V.| Yazynina, I.V.","3","56694299300| 52564295800| 6506190369","2018","Journal of Mining Institute","0","0","4","0.69","33","39","Abrosimov, A.A., Shelyago, E.V., Yazynina, I.V. (2018).Justification of representative data volume of porosity and permeability properties for obtaining statistically reliable petrophysical connections. Journal of Mining Institute,233487-491","https://www.scopus.com/record/display.url?eid=2-s2.0-85069856375&origin=resultslist","10.31897/pmi.2018.5.487","Article","2-s2.0-85069856375","I.M. Gubkin Russian State University of Oil and Gas","60010055","National University of Oil and Gas «Gubkin University»","Russian Federation","1905| 1907| 1909","Economic Geology| Geology| Geotechnical Engineering and Engineering Geology","Aquifers,Groundwater Resources,Groundwater Flow","282","Carbonate Rocks,Flow in Porous Media,Microanalytical Model","5153","77.778","98.302"
"Hydroconversion of Oxidation Products of Sulfur-Containing Aromatic Compounds","Vutolkina, A.V.| Akopyan, A.V.| Glotov, A.P.| Kotelev, M.S.| Maksimov, A.L.| Karakhanov, E.A.","6","56955661500| 35844047900| 55804345400| 55144076800| 7101759864| 35549058800","2018","Russian Journal of Applied Chemistry","1.28","30","4","0.45","33","49","Vutolkina, A.V., Akopyan, A.V., Glotov, A.P. and 3 more (...) (2018).Hydroconversion of Oxidation Products of Sulfur-Containing Aromatic Compounds. Russian Journal of Applied Chemistry,91(6) 981-989","https://www.scopus.com/record/display.url?eid=2-s2.0-85052137047&origin=resultslist","10.1134/S1070427218060162","Article","2-s2.0-85052137047","Russian Academy of Sciences| Lomonosov Moscow State University| I.M. Gubkin Russian State University of Oil and Gas","60007457| 60010055| 60021331| 60095467","Lomonosov Moscow State University| National University of Oil and Gas «Gubkin University»| Russian Academy of Sciences| A.V.Topchiev Institute of Petrochemical Synthesis, RAS","Russian Federation","1500| 1600","General Chemical Engineering| General Chemistry","Catalysts,Zeolites,Hydrogenation","7","Desulfurization of Fuel,Dibenzothiophene,Polyoxometalate I","6395","99.531","98.853"
"Discovery of a High-Octane Environmental Gasoline Based on the Gasoline Fischer-Tropsch Process","Ershov, M.A.| Potanin, D.A.| Grigorieva, E.V.| Abdellatief, T.M.M.| Kapustin, V.M.","5","54796537000| 57200191897| 57216209541| 57211339610| 7006839903","2020","Energy and Fuels","2.17","23","4","2.75","5","10","Ershov, M.A., Potanin, D.A., Grigorieva, E.V. and 2 more (...) (2020).Discovery of a High-Octane Environmental Gasoline Based on the Gasoline Fischer-Tropsch Process. Energy and Fuels,34(4) 4221-4229","https://www.scopus.com/record/display.url?eid=2-s2.0-85082810843&origin=resultslist","10.1021/acs.energyfuels.0c00009","Article","2-s2.0-85082810843","Minia University| I.M. Gubkin Russian State University of Oil and Gas","120185571| 60010055| 60009750","All-Russia Research Institute of Oil Refining| National University of Oil and Gas «Gubkin University»| Minia University","Egypt| Russian Federation","1500| 2102| 2103","General Chemical Engineering| Energy Engineering and Power Technology| Fuel Technology","Biodiesel,Diesel Engines,Engine Cylinders","165","Octane Number,Internal Combustion Engines,Diesel Fuels","8304","94.511","97.826"
"Halloysite based core-shell nanosystems: Synthesis and application","Glotov, A.| Stavitskaya, A.| Novikov, A.| Semenov, A.| Ivanov, E.| Gushchin, P.| Darrat, Y.| Vinokurov, V.| Lvov, Y.","9","55804345400| 57190568044| 57195301592| 56354577900| 57200539810| 35198200600| 57194188614| 7101929921| 7006686873","2019","Nanomaterials from Clay Minerals: A New Approach to Green Functional Materials","2.7","24","4","4.94","20","4","Glotov, A., Stavitskaya, A., Novikov, A. and 6 more (...) (2019).Halloysite based core-shell nanosystems: Synthesis and application. Nanomaterials from Clay Minerals: A New Approach to Green Functional Materials,203-256","https://www.scopus.com/record/display.url?eid=2-s2.0-85083336510&origin=resultslist","10.1016/B978-0-12-814533-3.00004-1","Chapter","2-s2.0-85083336510","Louisiana Tech University| I.M. Gubkin Russian State University of Oil and Gas","60010055| 60016251","National University of Oil and Gas «Gubkin University»| Louisiana Tech University","United States| Russian Federation","2200| 2500","General Engineering| General Materials Science","Kaolinite,Clay Minerals,Nanotubes","815","Clays,Nanotubes,Nanoclays","12631","64.993","99.36"
"Raman and IR Spectroscopy Studies on Propane at Pressures of Up to 40 GPa","Kudryavtsev, D.| Serovaiskii, A.| Mukhina, E.| Kolesnikov, A.| Gasharova, B.| Kutcherov, V.| Dubrovinsky, L.","7","57193710644| 57195412556| 57195037443| 55424515000| 7801345596| 14622887800| 7005110092","2017","Journal of Physical Chemistry A","1.18","27","4","0.38","41","53","Kudryavtsev, D., Serovaiskii, A., Mukhina, E. and 4 more (...) (2017).Raman and IR Spectroscopy Studies on Propane at Pressures of Up to 40 GPa. Journal of Physical Chemistry A,121(32) 6004-6011","https://www.scopus.com/record/display.url?eid=2-s2.0-85027883887&origin=resultslist","10.1021/acs.jpca.7b05492","Article","2-s2.0-85027883887","University of Bayreuth| Karlsruhe Institute of Technology| KTH Royal Institute of Technology| I.M. Gubkin Russian State University of Oil and Gas","60002014| 60010055| 60102538| 60023208| 60115595","The Royal Institute of Technology (KTH)| National University of Oil and Gas «Gubkin University»| Karlsruhe Institute of Technology| Universität Bayreuth| University of Bayreuth, Bayerisches Geoinstitut","Germany| Russian Federation| Sweden","1606","Physical and Theoretical Chemistry","Phase Transitions,Ferroelectric Materials,Ferroelectricity","738","Krypton,Methane,U-Process","29820","16.801","36.037"
"Classification of hydrocarbons. The results of the first year of implementation","Kuramshin, R.M.| Osipov, A.V.| Serov, S.G.","3","8501719400| 8574084700| 57038534300","2017","Geomodel 2017 - 19th Science and Applied Research Conference on Oil and Gas Geological Exploration and Development","0.95","8","4","3.23","41","6","Kuramshin, R.M., Osipov, A.V., Serov, S.G. (2017).Classification of hydrocarbons. The results of the first year of implementation. Geomodel 2017 - 19th Science and Applied Research Conference on Oil and Gas Geological Exploration and Development,2017-","https://www.scopus.com/record/display.url?eid=2-s2.0-85048858321&origin=resultslist","10.3997/2214-4609.201702238","Conference Paper","2-s2.0-85048858321","I.M. Gubkin Russian State University of Oil and Gas","60010055| 60010055","National University of Oil and Gas «Gubkin University»| National University of Oil and Gas «Gubkin University»","Russian Federation","1907| 1908| 2102| 2103","Geology| Geophysics| Energy Engineering and Power Technology| Fuel Technology","Lakes,Gold,Ore Deposits","1083","Nepa,Riphean,Catagenesis","58572","11.981","76.43"
