
"Title","Authors","Number of Authors","Scopus Author Ids","Year","Scopus Source title","Field-Weighted View Impact","Views","Citations","Field-Weighted Citation Impact","Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile","Reference","Abstract","DOI","Publication type","EID","Institutions","Scopus Affiliation IDs","Scopus Affiliation names","Country/Region","All Science Journal Classification (ASJC) code","All Science Journal Classification (ASJC) field name","Topic Cluster name","Topic Cluster number","Topic name","Topic number","Topic Cluster Prominence Percentile","Topic Prominence Percentile"
"Synthesis and hypoglycemic activity of methyl-6-aryl(hetaryl)-5-(2-furanoyl)-3,6-dihydrotetrazolo[1,5-a]pyrimidine-4-carboxylates","Gein, V.L.| Zamaraeva, T.M.| Mishunin, V.V.| Kotegov, V.P.","4","8918063300| 35096924200| 36119151500| 6602382687","2016","Russian Journal of General Chemistry","0.7","18","4","0.24","45","61","Gein, V.L., Zamaraeva, T.M., Mishunin, V.V. and 1 more (...) (2016).Synthesis and hypoglycemic activity of methyl-6-aryl(hetaryl)-5-(2-furanoyl)-3,6-dihydrotetrazolo[1,5-a]pyrimidine-4-carboxylates. Russian Journal of General Chemistry,86(2) 286-290","https://www.scopus.com/record/display.url?eid=2-s2.0-84964000623&origin=resultslist","10.1134/S1070363216020134","Article","2-s2.0-84964000623","Russian Ministry of Health| Perm State Pharmaceutical Academy| Perm State National Research University","60069635| 60069625| 60023914","Perm State Pharmaceutical Academy| Ministry of Health of Russian Federation| Perm State University","Russian Federation","1600","General Chemistry","Synthesis (Chemical),Derivatives,Pyridines","67","Triazolo(1,5-A)Pyrimidine,2-Aminobenzimidazole,Quinazolinone Derivative","33846","88.755","77.66"
"Assessment of impact of accumulated environmental damage to the quality of soil, surface and groundwater, agricultural products resulted from the mining enterprise","May, I.V.| Kleyn, S.V.| Vekovshinina, S.A.","3","56548428200| 57202891220| 57202893226","2019","IOP Conference Series: Earth and Environmental Science","1.34","16","4","8.56","20","2","May, I.V., Kleyn, S.V., Vekovshinina, S.A. (2019).Assessment of impact of accumulated environmental damage to the quality of soil, surface and groundwater, agricultural products resulted from the mining enterprise. IOP Conference Series: Earth and Environmental Science,315(6) ","https://www.scopus.com/record/display.url?eid=2-s2.0-85073012192&origin=resultslist","10.1088/1755-1315/315/6/062024","Conference Paper","2-s2.0-85073012192","Perm State National Research University","60107400| 60023914","Federal Scientific Center for Medical and Preventive Health Risk Management Technologies| Perm State University","Russian Federation","1900| 2300","General Earth and Planetary Sciences| General Environmental Science","Rocks,Rock Mechanics,Tunnels","155","Hydrosphere,Tailings,Ore Treatment","59752","88.487","67.662"
"Research the thermal sensitivity of a fiber optic sensor created with the catastrophic fuse","Konin, Y.A.| Garanin, A.I.| Nurmuhametov, D.I.| Turin, S.F.| Shcherbakova, V.A.","5","57198798064| 57198809365| 57208004272| 57207985439| 57197805106","2019","Proceedings of the 2019 IEEE Conference of Russian Young Researchers in Electrical and Electronic Engineering, ElConRus 2019","1.69","14","4","5.71","20","3","Konin, Y.A., Garanin, A.I., Nurmuhametov, D.I. and 2 more (...) (2019).Research the thermal sensitivity of a fiber optic sensor created with the catastrophic fuse. Proceedings of the 2019 IEEE Conference of Russian Young Researchers in Electrical and Electronic Engineering, ElConRus 2019,897-900","https://www.scopus.com/record/display.url?eid=2-s2.0-85063464997&origin=resultslist","10.1109/EIConRus.2019.8656714","Conference Paper","2-s2.0-85063464997","Perm State National Research University","112070422| 60023914","Perm National Research Polytechnik University| Perm State University","Russian Federation","1705| 1708| 2102| 2208| 2213| 2504| 3105| 3108","Computer Networks and Communications| Hardware and Architecture| Energy Engineering and Power Technology| Electrical and Electronic Engineering| Safety, Risk, Reliability and Quality| Electronic, Optical and Magnetic Materials| Instrumentation| Radiation","Lenses,Microlenses,Refractive Index","1099","Fuses,Propagation Speed,Optical Cables","43816","13.186","58.05"
"On the extent of surface stagnation produced jointly by insoluble surfactant and thermocapillary flow","Shmyrov, A.| Mizev, A.| Demin, V.| Petukhov, M.| Bratsun, D.","5","15741825700| 15136741300| 7101803084| 57195718697| 6602644106","2018","Advances in Colloid and Interface Science","0.91","56","4","0.17","33","64","Shmyrov, A., Mizev, A., Demin, V. and 2 more (...) (2018).On the extent of surface stagnation produced jointly by insoluble surfactant and thermocapillary flow. Advances in Colloid and Interface Science,25510-17","https://www.scopus.com/record/display.url?eid=2-s2.0-85029580493&origin=resultslist","10.1016/j.cis.2017.08.010","Review","2-s2.0-85029580493","Perm State National Research University| Russian Academy of Sciences| Perm National Research Polytechnic University| RAS - Institute of Continuous Media Mechanics, Ural Branch","60026928| 60021331| 60023914| 60023325","Institute of Continuous Media Mechanics of the Ural Branch of Russian Academy of Science| Russian Academy of Sciences| Perm State University| Perm National Research Polytechnic University","Russian Federation","1505| 1606| 3110","Colloid and Surface Chemistry| Physical and Theoretical Chemistry| Surfaces and Interfaces","Drops,Hydrophobicity,Contact Angle","374","Thermocapillary Migration,Marangoni Effect,Droplets","27198","95.783","77.706"
"Phase and extraction equilibria in H2O–sulfonol–HCl (H2SO4) and H2O–sodium dodecyl sulfate–HCl (H2SO4) systems","Zabolotnykh, S.A.| Lesnov, A.E.| Denisova, S.A.","3","57191204729| 6602185615| 7003586094","2016","Russian Journal of Physical Chemistry A","0.22","7","4","0.39","45","52","Zabolotnykh, S.A., Lesnov, A.E., Denisova, S.A. (2016).Phase and extraction equilibria in H2O–sulfonol–HCl (H2SO4) and H2O–sodium dodecyl sulfate–HCl (H2SO4) systems. Russian Journal of Physical Chemistry A,90(10) 1942-1947","https://www.scopus.com/record/display.url?eid=2-s2.0-84987903713&origin=resultslist","10.1134/S0036024416100319","Article","2-s2.0-84987903713","Perm State National Research University| RAS - Institute of Technical Chemistry, Ural Branch| Russian Academy of Sciences","60109739| 60021331| 60023914","Institute of Technical Chemistry of Ural Branch of the RAS| Russian Academy of Sciences| Perm State University","Russian Federation","1606","Physical and Theoretical Chemistry","Micelles,Surface Active Agents,Critical Micelle Concentration","406","Point Cloud,Nonidet P-40,Micellization","15732","62.584","87.669"
"Comparison of the Efficiency of Budget Financing and the Social Security of a Region","Kuklin, A.A.| Shipitsyna, S.E.| Naslunga, K.S.","3","7003946617| 57190410837| 57191614483","2016","Economy of Region","0.98","34","4","0.93","45","31","Kuklin, A.A., Shipitsyna, S.E., Naslunga, K.S. (2016).Comparison of the Efficiency of Budget Financing and the Social Security of a Region. Economy of Region,(3) 638-653","https://www.scopus.com/record/display.url?eid=2-s2.0-84992147570&origin=resultslist","10.17059/2016-3-3","Article","2-s2.0-84992147570","RAS - Institute of Economics, Ural Branch| Ural Federal University| Perm State National Research University","60106787| 60103702| 60103702| 60106787| 60023914","Institute of Economics of the Urals Branch of the Russian Academy of Sciences| Ural Federal University| Ural Federal University| Institute of Economics of the Urals Branch of the Russian Academy of Sciences| Perm State University","Russian Federation","1400| 1401| 2000| 2300| 2301| 3300","General Business,Management and Accounting| Business, Management and Accounting (miscellaneous)| General Economics,Econometrics and Finance| General Environmental Science| Environmental Science (miscellaneous)| General Social Sciences","Students,Russian,Education","1114","Economic Security,Protection of Consumer Right,Bank Lending","58796","77.644","62.452"
"PERN: An EU-Russia initiative for rhizosphere microbial resources","Declerck, S.| Willems, A.| van der Heijden, M.G.A.| Varese, G.C.| Turkovskaya, O.| Evtushenko, L.| Ivshina, I.| Desmeth, P.","8","7004553628| 14071924500| 56464821900| 6602895136| 6603954418| 7003528634| 6701606381| 53263478300","2015","Trends in Biotechnology","2.84","40","4","0.49","48","47","Declerck, S., Willems, A., van der Heijden, M.G.A. and 5 more (...) (2015).PERN: An EU-Russia initiative for rhizosphere microbial resources. Trends in Biotechnology,33(7) 377-380","https://www.scopus.com/record/display.url?eid=2-s2.0-84930894509&origin=resultslist","10.1016/j.tibtech.2015.03.005","Note","2-s2.0-84930894509","Université catholique de Louvain| University of Turin| Perm State National Research University| University of Zurich| RAS - Institute of Ecology and Genetics of Microorganisms, Ural Branch| Russian Academy of Sciences| RAS - Skryabin Institute of Biochemistry and Physiology of Microorganisms| Ghent University| Utrecht University| RAS - Ural Branch","60000874| 60033316| 60068618| 114148009| 60012614| 60007989| 60012259| 60027990| 60021331| 60021331| 60071299| 60072266| 60109740| 60023914| 115337621","Université Catholique de Louvain| Universiteit Gent| Ghent University, Laboratory of Microbiology| Plant-Soil Interactions| University of Zurich| Utrecht University| Università degli Studi di Torino| Institute of Biochemistry and Physiology of Plants and Microorganisms, Russian Academy of Sciences| Russian Academy of Sciences| Russian Academy of Sciences| Skryabin Institute of Biochemistry and Physiology of Microorganisms| Ural Branch, Russian Academy of Sciences| Institute of Ecology and Genetics of Microorganisms, Ural Branch of the Russian Academy of Sciences| Perm State University| Belgian Co-ordinated Collections of Micro-organisms (BCCM)","Belgium| Switzerland| Italy| Netherlands| Russian Federation","1305| 1502","Biotechnology| Bioengineering","Plants,Rhizosphere,Rhizobium","488","Rhizosphere,Microbial Communities,Mycobiome","40449","81.794","99.213"
"Application of hydrodynamic modeling in 2D and 3D approaches for the improvement of the recycled water supply systems of large energy complexes based on reservoirs-coolers","Lyubimova, T.| Parshakova, Y.| Lepikhin, A.| Lyakhin, Y.| Tiunov, A.","5","7003528531| 25228912400| 6603322084| 57202549705| 55382659300","2019","International Journal of Heat and Mass Transfer","2.02","39","4","1.03","20","29","Lyubimova, T., Parshakova, Y., Lepikhin, A. and 2 more (...) (2019).Application of hydrodynamic modeling in 2D and 3D approaches for the improvement of the recycled water supply systems of large energy complexes based on reservoirs-coolers. International Journal of Heat and Mass Transfer,140897-908","https://www.scopus.com/record/display.url?eid=2-s2.0-85067409559&origin=resultslist","10.1016/j.ijheatmasstransfer.2019.05.105","Article","2-s2.0-85067409559","RAS - Mining Institute, Ural Branch| Perm State National Research University| RAS - Institute of Continuous Media Mechanics, Ural Branch","60026928| 60023914| 60109738","Institute of Continuous Media Mechanics of the Ural Branch of Russian Academy of Science| Perm State University| Mining Institute of the Ural Branch of the Russian Academy of Sciences","Russian Federation","1507| 2210| 3104","Fluid Flow and Transfer Processes| Mechanical Engineering| Condensed Matter Physics","Water,Water Resources,Water Management","527","Water Footprint,Water-Energy Nexus,Greywater","3961","81.392","99.84"
"Influence of Surface Properties on Axisymmetric Oscillations of an Oblate Drop in an Alternating Electric Field","Alabuzhev, A.A.| Kashina, M.A.","2","16303255100| 57188762465","2019","Radiophysics and Quantum Electronics","1.59","20","4","1.03","20","29","Alabuzhev, A.A., Kashina, M.A. (2019).Influence of Surface Properties on Axisymmetric Oscillations of an Oblate Drop in an Alternating Electric Field. Radiophysics and Quantum Electronics,61(8-9) 589-602","https://www.scopus.com/record/display.url?eid=2-s2.0-85064340497&origin=resultslist","10.1007/s11141-019-09919-4","Article","2-s2.0-85064340497","Perm State National Research University| RAS - Institute of Continuous Media Mechanics, Ural Branch| RAS - Ural Branch","60026928| 60072266| 60023914","Institute of Continuous Media Mechanics of the Ural Branch of Russian Academy of Science| Ural Branch, Russian Academy of Sciences| Perm State University","Russian Federation","2208| 2504| 3103| 3106| 3109","Electrical and Electronic Engineering| Electronic, Optical and Magnetic Materials| Astronomy and Astrophysics| Nuclear and High Energy Physics| Statistical and Nonlinear Physics","Drops,Hydrophobicity,Contact Angle","374","Levitation Melting,Magnetic Suspension,Capillary Waves","18050","95.783","83.659"
"Phase equilibria and extraction of metal cations in the systems based on synergistic mixtures of potassium bis(alkylpolyoxyethylene)phosphate and alkylbenzyldimethylammonium chloride","Elokhov, A.M.| Bogomolov, N.V.| Denisova, S.A.| Kudryashova, O.S.| Lesnov, A.E.","5","56670378300| 57201942548| 7003586094| 6601985658| 6602185615","2018","Russian Chemical Bulletin","0.25","6","4","0.37","33","54","Elokhov, A.M., Bogomolov, N.V., Denisova, S.A. and 2 more (...) (2018).Phase equilibria and extraction of metal cations in the systems based on synergistic mixtures of potassium bis(alkylpolyoxyethylene)phosphate and alkylbenzyldimethylammonium chloride. Russian Chemical Bulletin,67(2) 206-210","https://www.scopus.com/record/display.url?eid=2-s2.0-85046533596&origin=resultslist","10.1007/s11172-018-2060-4","Article","2-s2.0-85046533596","Perm State National Research University| RAS - Institute of Technical Chemistry, Ural Branch| RAS - Perm Federal Research Center, Ural Branch| RAS - Ural Branch","60023914| 60023914| 60108744| 60072266| 60109739| 60109737| 60108753","Perm State University| Perm State University| Institute of Natural Science of Perm State University| Ural Branch, Russian Academy of Sciences| Institute of Technical Chemistry of Ural Branch of the RAS| Perm Federal Research Center, Ural Branch, Russian Academy of Sciences| Perm State Agricultural Academy","Russian Federation","1600","General Chemistry","Micelles,Surface Active Agents,Critical Micelle Concentration","406","Point Cloud,Nonidet P-40,Micellization","15732","62.584","87.669"
"Specific interface area and self-stirring in a two-liquid system experiencing intense interfacial boiling below the bulk boiling temperatures of both components","Goldobin, D.S.| Pimenova, A.V.","2","8368187600| 56028201500","2017","European Physical Journal: Special Topics","0.27","6","4","0.32","41","57","Goldobin, D.S., Pimenova, A.V. (2017).Specific interface area and self-stirring in a two-liquid system experiencing intense interfacial boiling below the bulk boiling temperatures of both components. European Physical Journal: Special Topics,226(6) 1155-1168","https://www.scopus.com/record/display.url?eid=2-s2.0-85018255692&origin=resultslist","10.1140/epjst/e2016-60206-2","Article","2-s2.0-85018255692","Perm State National Research University| RAS - Institute of Continuous Media Mechanics, Ural Branch","60026928| 60023914","Institute of Continuous Media Mechanics of the Ural Branch of Russian Academy of Science| Perm State University","Russian Federation","1606| 2500| 3100","Physical and Theoretical Chemistry| General Materials Science| General Physics and Astronomy","Bubble Columns,Mass Transfer,Liquids","805","Direct Contact,Boiling,Betti Numbers","33636","49.465","61.843"
"The Effect of Damage of a Plasma-Treated Polyurethane Surface on Bacterial Adhesion","Morozov, I.A.| Kamenetskikh, A.S.| Beliaev, A.Y.| Scherban, M.G.| Lemkina, L.M.| Eroshenko, D.V.| Korobov, V.P.","7","36855230100| 6508054213| 57190124627| 55542644900| 6602343571| 8891996700| 7102381185","2019","Biophysics (Russian Federation)","1.19","21","4","1.03","20","29","Morozov, I.A., Kamenetskikh, A.S., Beliaev, A.Y. and 4 more (...) (2019).The Effect of Damage of a Plasma-Treated Polyurethane Surface on Bacterial Adhesion. Biophysics (Russian Federation),64(3) 410-415","https://www.scopus.com/record/display.url?eid=2-s2.0-85071645609&origin=resultslist","10.1134/S000635091903014X","Article","2-s2.0-85071645609","Perm State National Research University| RAS - Institute of Ecology and Genetics of Microorganisms, Ural Branch| RAS - Institute of Technical Chemistry, Ural Branch| Russian Academy of Sciences| RAS - Institute of Electrophysics, Ural Branch| RAS - Institute of Continuous Media Mechanics, Ural Branch","60021331| 60026928| 60021331| 60020490| 60023914| 60109740| 60021331| 60021331| 60109739","Russian Academy of Sciences| Institute of Continuous Media Mechanics of the Ural Branch of Russian Academy of Science| Russian Academy of Sciences| Institute of Electrophysics of the Ural Division of the Russian Academy of Sciences| Perm State University| Institute of Ecology and Genetics of Microorganisms, Ural Branch of the Russian Academy of Sciences| Russian Academy of Sciences| Russian Academy of Sciences| Institute of Technical Chemistry of Ural Branch of the RAS","Russian Federation","1304","Biophysics","Anti-Bacterial Agents,Infection,Methicillin-Resistant Staphylococcus Aureus","16","Staphylococcus Epidermidis,Coagulase Negative Staphylococci,Polysaccharide Intercellular Adhesin","4077","98.126","98.128"
