

"Title","Authors","Number of Authors","Scopus Author Ids","Year","Scopus Source title","Field-Weighted View Impact","Views","Citations","Field-Weighted Citation Impact","Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile","Reference","Abstract","DOI","Publication type","EID","Institutions","Scopus Affiliation IDs","Scopus Affiliation names","Country/Region","All Science Journal Classification (ASJC) code","All Science Journal Classification (ASJC) field name","Topic Cluster name","Topic Cluster number","Topic name","Topic number","Topic Cluster Prominence Percentile","Topic Prominence Percentile"
"X-Ray Spectral Studies of the Interface Interaction in CuOx/MWCNTs Nanocomposite","Shmatko, V.A.| Ulyankina, A.A.| Smirnova, N.V.| Yalovega, G.E.","4","35273574900| 57195327081| 16415361500| 6603929775","2018","Optics and Spectroscopy (English translation of Optika i Spektroskopiya)","2.43","39","0","0","70","69","Shmatko, V.A., Ulyankina, A.A., Smirnova, N.V. and 1 more (...) (2018).X-Ray Spectral Studies of the Interface Interaction in CuOx/MWCNTs Nanocomposite. Optics and Spectroscopy (English translation of Optika i Spektroskopiya),124(4) 478-482","https://www.scopus.com/record/display.url?eid=2-s2.0-85048176970&origin=resultslist","10.1134/S0030400X18040161","Article","2-s2.0-85048176970","Platov South-Russian State Polytechnic University| Southern Federal University","60025383| 60070958","Southern Federal University| Platov South-Russian State Polytechnic University (NPI)","Russian Federation","2504| 3107","Electronic, Optical and Magnetic Materials| Atomic and Molecular Physics, and Optics","Photocatalysis,Photocatalysts,Solar Cells","8","Cuprous Oxide,Cathodes,Heterojunctions","1867","99.933","99.173"
"Quantum-electron laws of the formation of metamorphic processes and the mechanism of sudden methane emissions in coal seams","Kolesnichenko, I.E.| Artemiev, V.B.| Kolesnichenko, E.A.| Lubomischenko, E.I.","4","36860599600| 57193988837| 8914709300| 57195544258","2020","Ugol","0","0","0","0","33","32","Kolesnichenko, I.E., Artemiev, V.B., Kolesnichenko, E.A. and 1 more (...) (2020).Quantum-electron laws of the formation of metamorphic processes and the mechanism of sudden methane emissions in coal seams. Ugol,(7) 42-48","https://www.scopus.com/record/display.url?eid=2-s2.0-85093898484&origin=resultslist","10.18796/0041-5790-2020-7-42-48","Article","2-s2.0-85093898484","Platov South-Russian State Polytechnic University","60070958","Platov South-Russian State Polytechnic University (NPI)","Russian Federation","1906| 1909| 2102| 2103| 2210","Geochemistry and Petrology| Geotechnical Engineering and Engineering Geology| Energy Engineering and Power Technology| Fuel Technology| Mechanical Engineering","Gasification,Pyrolysis,Coal","87","Spontaneous Combustion,Mine Fires,Coal","2539","98.327","97.663"
"Elastoplastic model of interaction between powered roof support and coal–rock mass in longwall face","Turbor, I.A.| Shurygin, D.N.","2","57206663709| 57190010156","2018","Mining Informational and Analytical Bulletin","0.7","14","0","0","70","69","Turbor, I.A., Shurygin, D.N. (2018).Elastoplastic model of interaction between powered roof support and coal–rock mass in longwall face. Mining Informational and Analytical Bulletin,2018(10) 94-99","https://www.scopus.com/record/display.url?eid=2-s2.0-85061840806&origin=resultslist","10.25018/0236-1493-2018-10-0-94-99","Article","2-s2.0-85061840806","Platov South-Russian State Polytechnic University","60070958","Platov South-Russian State Polytechnic University (NPI)","Russian Federation","1906| 1907| 1909| 2209| 2303","Geochemistry and Petrology| Geology| Geotechnical Engineering and Engineering Geology| Industrial and Manufacturing Engineering| Ecology","Mines,Mining,Models","1203","Open Pit Mine,Production/Scheduling,Surface Mining","9739","30.723","93.812"
"Methodological measurement basis environmental safety in construction and operation of water management facilities","Bondarenko, V.L.| Hecuriani, E.D.| Klimenko, O.V.| Semenova, E.A.","4","57197649986| 57211750050| 57211744148| 57190962093","2019","E3S Web of Conferences","1.41","18","0","0","60","60","Bondarenko, V.L., Hecuriani, E.D., Klimenko, O.V. and 1 more (...) (2019).Methodological measurement basis environmental safety in construction and operation of water management facilities. E3S Web of Conferences,126","https://www.scopus.com/record/display.url?eid=2-s2.0-85074946395&origin=resultslist","10.1051/e3sconf/201912600066","Conference Paper","2-s2.0-85074946395","Platov South-Russian State Polytechnic University| North-Caucasus Federal University| University Politehnica of Bucharest","123444198| 60070958| 60003161| 123444136| 60070541","Don State University of Agriculture| Platov South-Russian State Polytechnic University (NPI)| University Politehnica of Bucharest| Branch WTL (USA) in Asia| North Caucasus Federal University","Russian Federation| Romania","1900| 2100| 2300","General Earth and Planetary Sciences| General Energy| General Environmental Science","Whales,Dolphins,Seals","516","Microplastics,Marine Debris,Litter","4380","94.11","99.986"
"The Inverse Cumulative Criterion for the Estimation of the Adequacy of the Choice of the Signal Sampling Frequency at the Recording of Wave and Resonant Changes of Mechanical and Physical Fields","Sedov, A.V.| Trishechkin, E.V.","2","57194213508| 57215326081","2019","2019 International Multi-Conference on Industrial Engineering and Modern Technologies, FarEastCon 2019","0.77","7","0","0","60","60","Sedov, A.V., Trishechkin, E.V. (2019).The Inverse Cumulative Criterion for the Estimation of the Adequacy of the Choice of the Signal Sampling Frequency at the Recording of Wave and Resonant Changes of Mechanical and Physical Fields. 2019 International Multi-Conference on Industrial Engineering and Modern Technologies, FarEastCon 2019,","https://www.scopus.com/record/display.url?eid=2-s2.0-85078030483&origin=resultslist","10.1109/FarEastCon.2019.8934252","Conference Paper","2-s2.0-85078030483","Platov South-Russian State Polytechnic University| Russian Academy of Sciences","60085215| 60070958","Southern Scientific Centre, Russian Academy of Sciences| Platov South-Russian State Polytechnic University (NPI)","Russian Federation","1702| 1706| 1708| 1802| 2102| 2209| 2213","Artificial Intelligence| Computer Science Applications| Hardware and Architecture| Information Systems and Management| Energy Engineering and Power Technology| Industrial and Manufacturing Engineering| Safety, Risk, Reliability and Quality","Electric Fault Location,Electric Lines,Electric Power Distribution","407","Electric Instrument Transformers,Digital Integrators,Coils","16427","65.06","88.738"
"Development of the web portal for research support in the area of electrical impedance tomography","Aleksanyan, G.| Katsupeev, A.| Sulyz, A.| Pyatnitsin, S.| Peregorodiev, D.","5","56521402600| 57194217319| 57201855031| 57213822243| 57213821852","2019","Eastern-European Journal of Enterprise Technologies","1.35","24","0","0","60","60","Aleksanyan, G., Katsupeev, A., Sulyz, A. and 2 more (...) (2019).Development of the web portal for research support in the area of electrical impedance tomography. Eastern-European Journal of Enterprise Technologies,6(2-102) 6-14","https://www.scopus.com/record/display.url?eid=2-s2.0-85078042108&origin=resultslist","10.15587/1729-4061.2019.184318","Article","2-s2.0-85078042108","Platov South-Russian State Polytechnic University","60070958","Platov South-Russian State Polytechnic University (NPI)","Russian Federation","1405| 1706| 2102| 2207| 2208| 2209| 2210| 2604","Management of Technology and Innovation| Computer Science Applications| Energy Engineering and Power Technology| Control and Systems Engineering| Electrical and Electronic Engineering| Industrial and Manufacturing Engineering| Mechanical Engineering| Applied Mathematics","Electroporation,Neoplasms,Electrochemotherapy","1428","Electroporation,Electrochemotherapy,Irreversible Treatments","24848","45.248","91.117"
"Structure and Mechanochemical Properties of the MoS2 Solid Lubricant Using Vibration Wave Treatment","Bouti, S.| Аntonova, M.N.| Hamouda, K.| Babichev, A.P.| Sayah, T.","5","36700952700| 57203140906| 56629448900| 36493928600| 36027201200","2018","Materials Science","0.77","17","0","0","70","69","Bouti, S., Аntonova, M.N., Hamouda, K. and 2 more (...) (2018).Structure and Mechanochemical Properties of the MoS2 Solid Lubricant Using Vibration Wave Treatment. Materials Science,53(5) 739-749","https://www.scopus.com/record/display.url?eid=2-s2.0-85050674818&origin=resultslist","10.1007/s11003-018-0131-1","Article","2-s2.0-85050674818","Platov South-Russian State Polytechnic University| University of Science and Technology of Oran - Mohamed-Boudiaf| Don State Technical University","60068758| 60070958| 60018011","Université des Sciences et de la Technologie d'Oran Mohamed Boudiaf| Platov South-Russian State Polytechnic University (NPI)| Don State Technical University","Algeria| Russian Federation","2210| 2211| 2500| 3104","Mechanical Engineering| Mechanics of Materials| General Materials Science| Condensed Matter Physics","Tribology,Friction,Wear Of Materials","458","Pantographs,Catenary,Electric Contacts","12797","68.942","86.115"
"Assessment of the impact of transactions M and A on innovative indicators of the company","Borodin, A.| Kiseleva, N.| Panaedova, G.| Yakovenko, I.| Bilchak, M.","5","57198144241| 57021214900| 57204588936| 57205625562| 57208997265","2019","International Journal of Mechanical Engineering and Technology","2.02","45","0","0","60","60","Borodin, A., Kiseleva, N., Panaedova, G. and 2 more (...) (2019).Assessment of the impact of transactions M and A on innovative indicators of the company. International Journal of Mechanical Engineering and Technology,10(2) 1085-1101","https://www.scopus.com/record/display.url?eid=2-s2.0-85066220962&origin=resultslist","-","Article","2-s2.0-85066220962","Platov South-Russian State Polytechnic University| Russian Presidential Academy of National Economy and Public Administration| North-Caucasus Federal University| University of Warmia and Mazury in Olsztyn| Plekhanov Russian University of Economics","60030998| 60107804| 60070541| 60070958| 60024421","Plekhanov Russian University of Economics| The Russian Presidential Academy of National Economy and Public Administration| North Caucasus Federal University| Platov South-Russian State Polytechnic University (NPI)| Uniwersytet Warminsko-Mazurski w Olsztynie","Poland| Russian Federation","2209| 2210| 2211","Industrial and Manufacturing Engineering| Mechanical Engineering| Mechanics of Materials","Industry,Innovation,Entrepreneurship","24","Mergers and Acquisitions,M&A,Post-Merger Integration","3238","98.795","96.933"
"Requirements to Relay Protection Devices of Ice Melting Schemes of Overhead Transmission Lines","Zasypkin, A.| Nagay, V.","2","6602173548| 56229983300","2019","Proceedings - 2019 International Russian Automation Conference, RusAutoCon 2019","1.09","9","0","0","60","60","Zasypkin, A., Nagay, V. (2019).Requirements to Relay Protection Devices of Ice Melting Schemes of Overhead Transmission Lines. Proceedings - 2019 International Russian Automation Conference, RusAutoCon 2019,","https://www.scopus.com/record/display.url?eid=2-s2.0-85074240769&origin=resultslist","10.1109/RUSAUTOCON.2019.8867721","Conference Paper","2-s2.0-85074240769","Platov South-Russian State Polytechnic University","60070958","Platov South-Russian State Polytechnic University (NPI)","Russian Federation","1711| 1712| 2102| 2208| 2213| 2606","Signal Processing| Software| Energy Engineering and Power Technology| Electrical and Electronic Engineering| Safety, Risk, Reliability and Quality| Control and Optimization","Partial Discharges,Insulation,Power Transformers","297","Busbars,Electric Switchgear,Overhead Lines","26756","74.967","80.424"
"Synthesis and Reactivity of Fusion Product of 2-Methylthiazole Fragment to 2-(Furan-2-yl)benzimidazole","Elchaninov, M.M.| Aleksandrov, A.A.","2","56700432800| 7201398318","2018","Russian Journal of Organic Chemistry","0.46","10","0","0","70","69","Elchaninov, M.M., Aleksandrov, A.A. (2018).Synthesis and Reactivity of Fusion Product of 2-Methylthiazole Fragment to 2-(Furan-2-yl)benzimidazole. Russian Journal of Organic Chemistry,54(8) 1200-1204","https://www.scopus.com/record/display.url?eid=2-s2.0-85054907812&origin=resultslist","10.1134/S1070428018080134","Article","2-s2.0-85054907812","Platov South-Russian State Polytechnic University","60070958","Platov South-Russian State Polytechnic University (NPI)","Russian Federation","1605","Organic Chemistry","Crown Ethers,Synthesis (Chemical),Complexation","1399","Nitration,Acylation,Potassium Ferricyanide","95681","1.138","43.998"
"Modeling calculation of the corrosion rate of low carbon steel in heat and power systems","Kozlova, T.V.| Lipkina, T.V.| Lipkin, S.M.","3","57144018000| 36721334200| 56439275700","2018","Solid State Phenomena","0.47","5","0","0","70","69","Kozlova, T.V., Lipkina, T.V., Lipkin, S.M. (2018).Modeling calculation of the corrosion rate of low carbon steel in heat and power systems. Solid State Phenomena,2841313-1317","https://www.scopus.com/record/display.url?eid=2-s2.0-85055938079&origin=resultslist","10.4028/www.scientific.net/SSP.284.1313","Conference Paper","2-s2.0-85055938079","Platov South-Russian State Polytechnic University","60070958","Platov South-Russian State Polytechnic University (NPI)","Russian Federation","2500| 3104| 3107","General Materials Science| Condensed Matter Physics| Atomic and Molecular Physics, and Optics","Concretes,Compressive Strength,Cements","68","Cathodic Protection,Corrosion Inhibitors,Reinforced Concrete","1205","98.059","96.784"
"Experimental study of changes of active power losses of power three phase two-winding transformer in the idle mode when changing the temperature of its magnetic system","Kostinskiy, S.","1","57191409967","2017","Journal of Engineering and Applied Sciences","0.79","16","0","0","74","73","Kostinskiy, S. (2017).Experimental study of changes of active power losses of power three phase two-winding transformer in the idle mode when changing the temperature of its magnetic system. Journal of Engineering and Applied Sciences,12(11) 9082-9090","https://www.scopus.com/record/display.url?eid=2-s2.0-85047471731&origin=resultslist","10.3923/jeasci.2017.9082.9090","Article","2-s2.0-85047471731","Platov South-Russian State Polytechnic University","60070958","Platov South-Russian State Polytechnic University (NPI)","Russian Federation","2200","General Engineering","Electric Potential,Electric Inverters,DC-DC Converters","13","Power Transformers,Electric Load Loss,Harmonics","33762","98.461","64.696"
