
"Title","Authors","Number of Authors","Scopus Author Ids","Year","Scopus Source title","Field-Weighted View Impact","Views","Citations","Field-Weighted Citation Impact","Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile","Reference","Abstract","DOI","Publication type","EID","Institutions","Scopus Affiliation IDs","Scopus Affiliation names","Country/Region","All Science Journal Classification (ASJC) code","All Science Journal Classification (ASJC) field name","Topic Cluster name","Topic Cluster number","Topic name","Topic number","Topic Cluster Prominence Percentile","Topic Prominence Percentile"
"Promising Solvents for Lignin Depolymerization: Stability under Supercritical Conditions","Ivakhnov, A.D.| Ul’yanovskii, N.V.| Pokryshkin, S.A.| Shavrina, I.S.| Pikovskoi, I.I.| Kosyakov, D.S.","6","56080692800| 57217213681| 36462948400| 57201687249| 57193121259| 6508111520","2019","Russian Journal of Physical Chemistry B","1.32","24","1","0.23","43","56","Ivakhnov, A.D., Ul’yanovskii, N.V., Pokryshkin, S.A. and 3 more (...) (2019).Promising Solvents for Lignin Depolymerization: Stability under Supercritical Conditions. Russian Journal of Physical Chemistry B,13(7) 1147-1149","https://www.scopus.com/record/display.url?eid=2-s2.0-85080061423&origin=resultslist","10.1134/S1990793119070108","Article","2-s2.0-85080061423","Northern Arctic Federal University","60104901","Northern (Arctic) Federal University","Russian Federation","1606","Physical and Theoretical Chemistry","Gasification,Pyrolysis,Coal","87","Bio-Oil,Pyrolysis Oils,Guaiacol","439","98.327","99.957"
"Industrial birch-bark alcohol-based extraction","Tretyakov, S.I.| Koptelova, E.N.| Kutakova, N.A.| Bogdanovich, N.I.","4","57201842305| 56480369500| 56480654500| 56375728000","2015","ARPN Journal of Engineering and Applied Sciences","2.85","60","1","0.3","66","57","Tretyakov, S.I., Koptelova, E.N., Kutakova, N.A. and 1 more (...) (2015).Industrial birch-bark alcohol-based extraction. ARPN Journal of Engineering and Applied Sciences,10(20) 9668-9679","https://www.scopus.com/record/display.url?eid=2-s2.0-84947789452&origin=resultslist","-","Article","2-s2.0-84947789452","Northern Arctic Federal University","60104901","Northern (Arctic) Federal University","Russian Federation","2200","General Engineering","Acids,Triterpenes,Oleanolic Acid","765","Betulin,Betulonic Acid,Lupane","9941","55.89","94.886"
"Optimization methods to estimate alternatives in AHP: The classification with respect to the dependence of irrelevant alternatives","Tomashevskii, I.L.","1","57202033919","2018","Journal of the Operational Research Society","1.04","43","1","0.14","56","66","Tomashevskii, I.L. (2018).Optimization methods to estimate alternatives in AHP: The classification with respect to the dependence of irrelevant alternatives. Journal of the Operational Research Society,69(7) 1114-1124","https://www.scopus.com/record/display.url?eid=2-s2.0-85046852163&origin=resultslist","10.1080/01605682.2017.1390533","Article","2-s2.0-85046852163","Northern Arctic Federal University","60104901","Northern (Arctic) Federal University","Russian Federation","1404| 1406| 1408| 1803","Management Information Systems| Marketing| Strategy and Management| Management Science and Operations Research","Decision Making,Fuzzy Sets,Models","211","Preference Relation,Pairwise Comparisons,Group Decision Making","3296","93.307","98.37"
"To the knowledge of the genus Phyllodes Boisduval, 1832 (Lepidoptera: Erebidae: Calpinae) from Laos","Spitsyn, V.M.| Scheglova, E.N.","2","56506665600| 57209451453","2019","Far Eastern Entomologist","0.81","11","1","0.47","43","45","Spitsyn, V.M., Scheglova, E.N. (2019).To the knowledge of the genus Phyllodes Boisduval, 1832 (Lepidoptera: Erebidae: Calpinae) from Laos. Far Eastern Entomologist,38412-14","https://www.scopus.com/record/display.url?eid=2-s2.0-85067830935&origin=resultslist","10.25221/fee.384.3","Article","2-s2.0-85067830935","Northern Arctic Federal University| Russian Academy of Sciences| Adam Mickiewicz University in Poznań","60021331| 60109282| 60104901| 60014168","Russian Academy of Sciences| Federal Center for Integrated Arctic Research RAS| Northern (Arctic) Federal University| Uniwersytet im. Adama Mickiewicza w Poznaniu","Poland| Russian Federation","1109","Insect Science","Lepidoptera,Butterflies,Moths","613","Arctiinae,Erebidae,Lepidoptera","10449","39.692","81.19"
"Elastoplastic deformation of fine-grain media","Myuller, O.D.| Melekhov, V.I.| Malygin, V.I.","3","6506497343| 36884074300| 56074794700","2015","Russian Engineering Research","1.07","36","1","0","66","71","Myuller, O.D., Melekhov, V.I., Malygin, V.I. (2015).Elastoplastic deformation of fine-grain media. Russian Engineering Research,35(12) 911-918","https://www.scopus.com/record/display.url?eid=2-s2.0-84953302307&origin=resultslist","10.3103/S1068798X15120151","Article","2-s2.0-84953302307","Northern Arctic Federal University","60104901","Northern (Arctic) Federal University","Russian Federation","2209| 2210","Industrial and Manufacturing Engineering| Mechanical Engineering","Fluidized Beds,Fluidization,Granular Materials","461","Screw Conveyors,Hoppers,Silos","15406","70.281","88.141"
"Spatiotemporal organization of bioelectrical brain activity during reading of syntagmatic and paradigmatic collocations by students with different foreign language proficiency","Sokolova, L.V.| Cherkasova, A.S.","2","35095701200| 56993345800","2015","Human Physiology","1.04","24","1","0","66","71","Sokolova, L.V., Cherkasova, A.S. (2015).Spatiotemporal organization of bioelectrical brain activity during reading of syntagmatic and paradigmatic collocations by students with different foreign language proficiency. Human Physiology,41(6) 583-592","https://www.scopus.com/record/display.url?eid=2-s2.0-84949205182&origin=resultslist","10.1134/S0362119715060092","Article","2-s2.0-84949205182","Northern Arctic Federal University","60104901","Northern (Arctic) Federal University","Russian Federation","1314| 2737","Physiology| Physiology (medical)","Verbs,Language,Semantics","298","Eastern Algonquian Language,Clitics,Syntagmatic","52899","34.404","9.339"
"The origins of colonial law in Russian America","Petrov, A.| Savelev, I.| Kliment, M.","3","55956501100| 56958415200| 54880929900","2015","Rossiiskaia Istoria","0.85","18","1","0.43","66","50","Petrov, A., Savelev, I., Kliment, M. (2015).The origins of colonial law in Russian America. Rossiiskaia Istoria,2015-(4) 101-112","https://www.scopus.com/record/display.url?eid=2-s2.0-84946902164&origin=resultslist","-","Article","2-s2.0-84946902164","Northern Arctic Federal University| Russian Academy of Sciences","60021331| 60104901| 114214669","Russian Academy of Sciences| Northern (Arctic) Federal University| Russian Orthodox Church","Russian Federation","1202| 3312","History| Sociology and Political Science","Indigenous Peoples,Language,American Indians","961","Russian America,Alaska,Barter","48484","9.505","47.532"
"Sex differences of spectral characteristics of baseline EEG in primary school-aged children","Gribanov, A.V.| Dzhos, Y.S.","2","7006693822| 55992460500","2016","Vestnik Rossiiskoi Akademii Meditsinskikh Nauk","2.55","28","1","0.2","64","63","Gribanov, A.V., Dzhos, Y.S. (2016).Sex differences of spectral characteristics of baseline EEG in primary school-aged children. Vestnik Rossiiskoi Akademii Meditsinskikh Nauk,71(1) 52-60","https://www.scopus.com/record/display.url?eid=2-s2.0-84963665036&origin=resultslist","10.15690/vramn623","Article","2-s2.0-84963665036","Northern Arctic Federal University","60104901","Northern (Arctic) Federal University","Russian Federation","2700","General Medicine","Compartment Syndromes,Rhabdomyolysis,Tourniquets","1279","Obstructive Jaundice,Foraminifera,Granulocytes","88148","11.044","13.749"
"Energy loss of charged particles colliding with an oscillator","Makarov, D.N.","1","56243322600","2015","Technical Physics","0.39","14","1","0.1","66","69","Makarov, D.N. (2015).Energy loss of charged particles colliding with an oscillator. Technical Physics,60(4) 483-488","https://www.scopus.com/record/display.url?eid=2-s2.0-84928400297&origin=resultslist","10.1134/S1063784215040192","Article","2-s2.0-84928400297","Northern Arctic Federal University","60104901","Northern (Arctic) Federal University","Russian Federation","3101","Physics and Astronomy (miscellaneous)","Secondary Ion Mass Spectrometry,Ion Beams,Ion Bombardment","653","Stopping Power,Energy Dissipation,Bohr Theory","5258","31.526","80.701"
"Rituals of natural and social disasters in traditional mental ecology and ètnomedicine of the Russian","Terebikhin, N.M.","1","57122575300","2016","Human Ecology (Russian Federation)","0.96","26","1","0.13","64","68","Terebikhin, N.M. (2016).Rituals of natural and social disasters in traditional mental ecology and ètnomedicine of the Russian. Human Ecology (Russian Federation),(8) 21-25","https://www.scopus.com/record/display.url?eid=2-s2.0-84991408041&origin=resultslist","10.33396/1728-0869-2016-8-21-25","Article","2-s2.0-84991408041","Northern Arctic Federal University","60104901","Northern (Arctic) Federal University","Russian Federation","2303| 2307| 2739| 3306","Ecology| Health, Toxicology and Mutagenesis| Public Health, Environmental and Occupational Health| Health (social science)","Sudden Infant Death,Anoxia,Respiration","777","Physical Development,Russian North,Nenets","26696","35.141","82.004"
"Emission of charged and stable clusters during the ion sputtering of metal","Matveev, V.I.| Kapustin, S.N.","2","7203051570| 56814711700","2016","Bulletin of the Russian Academy of Sciences: Physics","0.85","19","1","0.09","64","71","Matveev, V.I., Kapustin, S.N. (2016).Emission of charged and stable clusters during the ion sputtering of metal. Bulletin of the Russian Academy of Sciences: Physics,80(2) 113-116","https://www.scopus.com/record/display.url?eid=2-s2.0-84962367719&origin=resultslist","10.3103/S1062873816020180","Article","2-s2.0-84962367719","Northern Arctic Federal University","60104901","Northern (Arctic) Federal University","Russian Federation","3100","General Physics and Astronomy","Secondary Ion Mass Spectrometry,Ion Beams,Ion Bombardment","653","Ion Irradiation,Projectiles,Angle of Incidence","9232","31.526","73.612"
"Complex evaluation of the functional status of oil and gas workers during shift period in the arctic conditions","Korneeva, Ya.A.| Bobyreva, N.S.| Simonova, N.N.| Degteva, G.N.","4","55872459600| 57200111769| 55872890500| 7003490983","2019","Gigiena i Sanitariya","0.78","17","1","0.27","43","54","Korneeva, Ya.A., Bobyreva, N.S., Simonova, N.N. and 1 more (...) (2019).Complex evaluation of the functional status of oil and gas workers during shift period in the arctic conditions. Gigiena i Sanitariya,98(2) 159-165","https://www.scopus.com/record/display.url?eid=2-s2.0-85067936010&origin=resultslist","10.18821/0016-9900-2019-98-2-159-165","Article","2-s2.0-85067936010","Northern Arctic Federal University| Northern State Medical Academy| Lomonosov Moscow State University","60104901| 60025420| 60007457","Northern (Arctic) Federal University| Northern State Medical University| Lomonosov Moscow State University","Russian Federation","2307| 2310| 2739","Health, Toxicology and Mutagenesis| Pollution| Public Health, Environmental and Occupational Health","France,Education,Work","504","Offshore,Psychological Safety,Occupational Safety Regulation","44125","13.387","57.509"
"Gender-related changes in serum hormone levels in middle- and gerontic-aged inhabitants of Arkhangelsk","Tipisova, E.V.| Kipriyanova, K.E.| Elfimova, A.E.| Gorenko, I.N.","4","8704657200| 57190222043| 57140827000| 57140775500","2016","Advances in Gerontology","0.89","21","1","0.17","64","65","Tipisova, E.V., Kipriyanova, K.E., Elfimova, A.E. and 1 more (...) (2016).Gender-related changes in serum hormone levels in middle- and gerontic-aged inhabitants of Arkhangelsk. Advances in Gerontology,6(2) 133-137","https://www.scopus.com/record/display.url?eid=2-s2.0-84978516971&origin=resultslist","10.1134/S2079057016020144","Article","2-s2.0-84978516971","Northern Arctic Federal University| Russian Academy of Sciences","60021331| 60109287| 60104901","Russian Academy of Sciences| Institute of Physiology of Natural Adaptations| Northern (Arctic) Federal University","Russian Federation","2717| 2909","Geriatrics and Gerontology| Gerontology","Women,Erectile Dysfunction,Testosterone","194","Hypogonadism,Eunuchoidism,Testosterone","358","72.691","97.836"
"Identification of novel disinfection byproducts in pool water: Chlorination of the algaecide benzalkonium chloride","Ul'yanovskii, N.V.| Kosyakov, D.S.| Varsegov, I.S.| Popov, M.S.| Lebedev, A.T.","5","57217213681| 6508111520| 57210944602| 57219860213| 7402203429","2020","Chemosphere","2.08","72","1","0.58","17","31","Ul'yanovskii, N.V., Kosyakov, D.S., Varsegov, I.S. and 2 more (...) (2020).Identification of novel disinfection byproducts in pool water: Chlorination of the algaecide benzalkonium chloride. Chemosphere,239","https://www.scopus.com/record/display.url?eid=2-s2.0-85071991236&origin=resultslist","10.1016/j.chemosphere.2019.124801","Article","2-s2.0-85071991236","Northern Arctic Federal University| Lomonosov Moscow State University","60104901| 60007457","Northern (Arctic) Federal University| Lomonosov Moscow State University","Russian Federation","1600| 2304| 2305| 2307| 2310","General Chemistry| Environmental Chemistry| Environmental Engineering| Health, Toxicology and Mutagenesis| Pollution","Disinfection,Coagulation,Potable Water","575","Trihalomethanes,Haloacetic Acids,Chlorodibromomethane","1218","73.829","99.244"
"Self-identity development among indigenous adolescents from the far North of Russia","Flotskaya, N.| Bulanova, S.| Ponomareva, M.| Flotskiy, N.| Konopleva, T.","5","57190567238| 57190574398| 57207874380| 57207875846| 57207875080","2019","Behavioral Sciences","0.74","13","1","0.34","43","51","Flotskaya, N., Bulanova, S., Ponomareva, M. and 2 more (...) (2019).Self-identity development among indigenous adolescents from the far North of Russia. Behavioral Sciences,9(10) ","https://www.scopus.com/record/display.url?eid=2-s2.0-85073713510&origin=resultslist","10.3390/bs9100106","Article","2-s2.0-85073713510","Northern Arctic Federal University","60104901","Northern (Arctic) Federal University","Russian Federation","1105| 1311| 2802| 3200| 3303","Ecology, Evolution, Behavior and Systematics| Genetics| Behavioral Neuroscience| General Psychology| Development","Sudden Infant Death,Anoxia,Respiration","777","Physical Development,Russian North,Nenets","26696","35.141","82.004"
