

"Title","Authors","Number of Authors","Scopus Author Ids","Year","Scopus Source title","Field-Weighted View Impact","Views","Citations","Field-Weighted Citation Impact","Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile","Reference","Abstract","DOI","Publication type","EID","Institutions","Scopus Affiliation IDs","Scopus Affiliation names","Country/Region","All Science Journal Classification (ASJC) code","All Science Journal Classification (ASJC) field name","Topic Cluster name","Topic Cluster number","Topic name","Topic number","Topic Cluster Prominence Percentile","Topic Prominence Percentile"
"Traffic flow speed prediction on transportation graph with convolutional neural networks","Prokoptsev, N.G.| Alekseenko, A.E.| Kholodov, Ya.A.","3","57202916468| 56734255800| 6602420821","2018","Computer Research and Modeling","1.25","22","8","1.14","19","26","Prokoptsev, N.G., Alekseenko, A.E., Kholodov, Ya.A. (2018).Traffic flow speed prediction on transportation graph with convolutional neural networks. Computer Research and Modeling,10(3) 359-367","https://www.scopus.com/record/display.url?eid=2-s2.0-85049779906&origin=resultslist","10.20537/2076-7633-2018-10-3-359-367","Article","2-s2.0-85049779906","Russian Academy of Sciences| Innopolis University","60105869| 60024490","Innopolis University| Institute of Computer Aided Design, Russian Academy of Sciences","Russian Federation","1703| 1706| 2611","Computational Theory and Mathematics| Computer Science Applications| Modeling and Simulation","Traffic Control,Transportation,Models","107","Traffic Flow,Travel Time,Advanced Traveler Information Systems","3297","96.787","99.293"
"Assessing the process of an Eastern European software SME using systemic analysis, GQM, and reliability growth models: A case study","Ivanov, V.| Mazzara, M.| Pedrycz, W.| Sillitti, A.| Succi, G.","5","57195101229| 8557895400| 56854903200| 6602286710| 7004757466","2016","Proceedings - International Conference on Software Engineering","1.08","16","8","0.96","31","30","Ivanov, V., Mazzara, M., Pedrycz, W. and 2 more (...) (2016).Assessing the process of an Eastern European software SME using systemic analysis, GQM, and reliability growth models: A case study. Proceedings - International Conference on Software Engineering,251-259","https://www.scopus.com/record/display.url?eid=2-s2.0-85026678608&origin=resultslist","10.1145/2889160.2889250","Conference Paper","2-s2.0-85026678608","University of Alberta| Innopolis University","60105869| 60030835| 101996473","Innopolis University| University of Alberta| Center for Applied Software Engineering","Italy| Russian Federation| Canada","1712","Software","Hybrid Vehicles,Fuel Economy,Electric Vehicles","727","Linguistic Expression,Total Quality Management,Fuzzy Group","62828","65.797","57.245"
"Optical Vector Network Analyzer Based on Unbalanced Amplitude-Phase Modulation","Sakhbiev, T.R.| Morozov, O.G.| Sakhabutdinov, A.Z.| Nureev, I.I.| Faskhutdinov, L.M.","5","57204903896| 7006896538| 56585905700| 6505707818| 56586192200","2018","2018 Systems of Signal Synchronization, Generating and Processing in Telecommunications, SYNCHROINFO 2018","4.69","41","8","4.34","19","4","Sakhbiev, T.R., Morozov, O.G., Sakhabutdinov, A.Z. and 2 more (...) (2018).Optical Vector Network Analyzer Based on Unbalanced Amplitude-Phase Modulation. 2018 Systems of Signal Synchronization, Generating and Processing in Telecommunications, SYNCHROINFO 2018,","https://www.scopus.com/record/display.url?eid=2-s2.0-85057769758&origin=resultslist","10.1109/SYNCHROINFO.2018.8456939","Conference Paper","2-s2.0-85057769758","Kazan National Research Technical University named after A.N. Tupolev| Innopolis University","60105869| 60088527","Innopolis University| Kazan National Research Technical University named after A. N. Tupolev -KAI","Russian Federation","1705| 1711| 3105","Computer Networks and Communications| Signal Processing| Instrumentation","Photonics,Optical Communication,Optical Fibers","113","Frequency Measurement,Microwave Photonics,Stimulated Brillouin Scattering","27093","76.774","88.754"
"Applying scrum to the army: A case study","Benedicenti, L.| Cotugno, F.| Ciancarini, P.| Messina, A.| Pedrycz, W.| Sillitti, A.| Succi, G.","7","57202974794| 56595098800| 7004218817| 57118980100| 56854903200| 6602286710| 7004757466","2016","Proceedings - International Conference on Software Engineering","1.4","22","7","0.48","33","48","Benedicenti, L., Cotugno, F., Ciancarini, P. and 4 more (...) (2016).Applying scrum to the army: A case study. Proceedings - International Conference on Software Engineering,725-727","https://www.scopus.com/record/display.url?eid=2-s2.0-85026649976&origin=resultslist","10.1145/2889160.2892652","Conference Paper","2-s2.0-85026649976","University of Alberta| University of Regina| Innopolis University| University of Bologna","60030101| 119027907| 60028218| 60030835| 119027733| 60105869","University of Regina| Italian Army General Staff and DSSEA| Alma Mater Studiorum Università di Bologna| University of Alberta| Center for Applied Software Engineering| Innopolis University","Italy| Russian Federation| Canada","1712","Software","Software Engineering,Models,Software Design","49","Programming,Agile Methods,Software Industry","21017","91.901","82.097"
"Spatial-prior generalized fuzziness extreme learning machine autoencoder-based active learning for hyperspectral image classification","Ahmad, M.| Shabbir, S.| Oliva, D.| Mazzara, M.| Distefano, S.","5","55232255600| 57214231109| 55391699600| 8557895400| 17433851100","2020","Optik","1.1","8","7","7.16","3","3","Ahmad, M., Shabbir, S., Oliva, D. and 2 more (...) (2020).Spatial-prior generalized fuzziness extreme learning machine autoencoder-based active learning for hyperspectral image classification. Optik,206","https://www.scopus.com/record/display.url?eid=2-s2.0-85078426928&origin=resultslist","10.1016/j.ijleo.2019.163712","Article","2-s2.0-85078426928","University of Messina| Universidad de Guadalajara| Innopolis University","60011576| 120042432| 60008943| 60105869","Università degli Studi di Messina| Khwaja Fareed University of Engineering and Information Technology| Universidad de Guadalajara| Innopolis University","Mexico| Pakistan| Italy| Russian Federation","2208| 2504| 3107","Electrical and Electronic Engineering| Electronic, Optical and Magnetic Materials| Atomic and Molecular Physics, and Optics","Remote Sensing,Image Classification,Satellite Imagery","153","Hyperspectral Imagery,AVIRIS,Image Classification","1499","97.122","99.633"
"Jolie community on the rise","Bandura, A.| Kurilenko, N.| Mazzara, M.| Rivera, V.| Safina, L.| Tchitchigin, A.","6","57193158685| 57193153540| 8557895400| 55303471000| 57190293089| 56974528700","2016","Proceedings - 2016 IEEE 9th International Conference on Service-Oriented Computing and Applications, SOCA 2016","3.12","37","7","1.79","33","15","Bandura, A., Kurilenko, N., Mazzara, M. and 3 more (...) (2016).Jolie community on the rise. Proceedings - 2016 IEEE 9th International Conference on Service-Oriented Computing and Applications, SOCA 2016,40-43","https://www.scopus.com/record/display.url?eid=2-s2.0-85011296016&origin=resultslist","10.1109/SOCA.2016.16","Conference Paper","2-s2.0-85011296016","Kazan Volga Region Federal University| Innopolis University","60105869| 60070941","Innopolis University| Kazan Federal University","Russian Federation","1404| 1708| 1710| 1712","Management Information Systems| Hardware and Architecture| Information Systems| Software","Verification,Model Checking,Semantics","96","Concurrent Programming,Operational Semantics,Type Systems","15494","71.151","83.631"
"Spatial Properties of STDP in a Self-Learning Spiking Neural Network Enable Controlling a Mobile Robot","Lobov, S.A.| Mikhaylov, A.N.| Shamshin, M.| Makarov, V.A.| Kazantsev, V.B.","5","57066665100| 6701888444| 57205658136| 7401690155| 7005605401","2020","Frontiers in Neuroscience","2.19","15","7","7.18","3","3","Lobov, S.A., Mikhaylov, A.N., Shamshin, M. and 2 more (...) (2020).Spatial Properties of STDP in a Self-Learning Spiking Neural Network Enable Controlling a Mobile Robot. Frontiers in Neuroscience,14","https://www.scopus.com/record/display.url?eid=2-s2.0-85082419052&origin=resultslist","10.3389/fnins.2020.00088","Article","2-s2.0-85082419052","Complutense University| Innopolis University| Universidad Autónoma de Madrid| Nizhny Novgorod State University","60008673| 60105869| 60027282| 60026796","Lobachevsky State University of Nizhni Novgorod| Innopolis University| Universidad Complutense de Madrid| Universidad Autónoma de Madrid","Spain| Russian Federation","2800","General Neuroscience","Attention,Brain,Learning","10","Spiking Neural Networks,Neuronal Plasticity,Spikes (Plant)","8413","97.189","95.538"
"Analyzing load profiles of energy consumption to infer household characteristics using smart meters","Fahim, M.| Sillitti, A.","2","36606049200| 6602286710","2019","Energies","1.38","26","7","1.62","11","18","Fahim, M., Sillitti, A. (2019).Analyzing load profiles of energy consumption to infer household characteristics using smart meters. Energies,12(5) ","https://www.scopus.com/record/display.url?eid=2-s2.0-85062407977&origin=resultslist","10.3390/en12050773","Article","2-s2.0-85062407977","Innopolis University","60105869","Innopolis University","Russian Federation","2101| 2102| 2105| 2208| 2606","Energy (miscellaneous)| Energy Engineering and Power Technology| Renewable Energy, Sustainability and the Environment| Electrical and Electronic Engineering| Control and Optimization","Electric Power Transmission Networks,Wind Power,Electric Power Distribution","28","Smart Meters,Advanced Metering Infrastructures,Theft","14693","99.398","97.593"
"Multi-layer Extreme Learning Machine-based Autoencoder for Hyperspectral Image Classification","Ahmad, M.| Khan, A.M.| Mazzara, M.| Distefano, S.","4","55232255600| 16679109100| 8557895400| 17433851100","2019","VISIGRAPP 2019 - Proceedings of the 14th International Joint Conference on Computer Vision, Imaging and Computer Graphics Theory and Applications","0.7","6","7","4.95","11","4","Ahmad, M., Khan, A.M., Mazzara, M. and 1 more (...) (2019).Multi-layer Extreme Learning Machine-based Autoencoder for Hyperspectral Image Classification. VISIGRAPP 2019 - Proceedings of the 14th International Joint Conference on Computer Vision, Imaging and Computer Graphics Theory and Applications,475-82","https://www.scopus.com/record/display.url?eid=2-s2.0-85065723702&origin=resultslist","10.5220/0007258000750082","Conference Paper","2-s2.0-85065723702","University of Messina| Innopolis University","60105869| 60011576","Innopolis University| Università degli Studi di Messina","Italy| Russian Federation","1704| 1706| 1707","Computer Graphics and Computer-Aided Design| Computer Science Applications| Computer Vision and Pattern Recognition","Remote Sensing,Image Classification,Satellite Imagery","153","Hyperspectral Imagery,AVIRIS,Image Classification","1499","97.122","99.633"
"Design and validation of precooked developer dashboards","Ivanov, V.| Pischulin, V.| Rogers, A.| Succi, G.| Yi, J.| Zorin, V.","6","57195101229| 57190228882| 57195995980| 7004757466| 55533068800| 57195994310","2018","ESEC/FSE 2018 - Proceedings of the 2018 26th ACM Joint Meeting on European Software Engineering Conference and Symposium on the Foundations of Software Engineering","2.24","24","7","1.72","22","17","Ivanov, V., Pischulin, V., Rogers, A. and 3 more (...) (2018).Design and validation of precooked developer dashboards. ESEC/FSE 2018 - Proceedings of the 2018 26th ACM Joint Meeting on European Software Engineering Conference and Symposium on the Foundations of Software Engineering,821-826","https://www.scopus.com/record/display.url?eid=2-s2.0-85058287179&origin=resultslist","10.1145/3236024.3275530","Conference Paper","2-s2.0-85058287179","Innopolis University","60105869","Innopolis University","Russian Federation","1702| 1712","Artificial Intelligence| Software","Software Engineering,Models,Software Design","49","Business Goal,IT Project,Organizational Unit","30563","91.901","46.596"
"Heavy tails and copulas: Limits of diversification revisited","Ibragimov, R.| Prokhorov, A.","2","16678827400| 24829560300","2016","Economics Letters","2.69","65","7","0.9","33","32","Ibragimov, R., Prokhorov, A. (2016).Heavy tails and copulas: Limits of diversification revisited. Economics Letters,149102-107","https://www.scopus.com/record/display.url?eid=2-s2.0-84993986271&origin=resultslist","10.1016/j.econlet.2016.10.024","Article","2-s2.0-84993986271","University of Sydney| St. Petersburg State University| Imperial College London| Innopolis University","60116484| 60105869| 60025709| 60031888","Imperial College Business School| Innopolis University| The University of Sydney| Saint Petersburg State University","United Kingdom| Australia| Russian Federation","2002| 2003","Economics and Econometrics| Finance","Models,Risks,Finance","54","Copula,Tail Dependence,Vines","3443","93.173","95.374"
"Context mining of sedentary behaviour for promoting self-awareness using a smartphone","Fahim, M.| Baker, T.| Khattak, A.M.| Shah, B.| Aleem, S.| Chow, F.","6","36606049200| 34267505000| 26031517700| 55354253000| 57021474600| 57188762827","2018","Sensors (Switzerland)","1.43","26","7","0.92","22","32","Fahim, M., Baker, T., Khattak, A.M. and 3 more (...) (2018).Context mining of sedentary behaviour for promoting self-awareness using a smartphone. Sensors (Switzerland),18(3) ","https://www.scopus.com/record/display.url?eid=2-s2.0-85044297031&origin=resultslist","10.3390/s18030874","Article","2-s2.0-85044297031","Zayed University| Innopolis University| Liverpool John Moores University","60105869| 60028355| 60070818| 60070818","Innopolis University| Liverpool John Moores University| Zayed University| Zayed University","United Arab Emirates| United Kingdom| Russian Federation","1303| 1602| 2208| 3105| 3107","Biochemistry| Analytical Chemistry| Electrical and Electronic Engineering| Instrumentation| Atomic and Molecular Physics, and Optics","Obesity,Motor Activity,Child","18","Sedentary Lifestyle,Sitting Position,Office Workers","6231","98.862","99.385"
