

"Title","Authors","Number of Authors","Scopus Author Ids","Year","Scopus Source title","Field-Weighted View Impact","Views","Citations","Field-Weighted Citation Impact","Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile","Reference","Abstract","DOI","Publication type","EID","Institutions","Scopus Affiliation IDs","Scopus Affiliation names","Country/Region","All Science Journal Classification (ASJC) code","All Science Journal Classification (ASJC) field name","Topic Cluster name","Topic Cluster number","Topic name","Topic number","Topic Cluster Prominence Percentile","Topic Prominence Percentile"
"Modeling and decision support for the firms' pricing policy under a chaotic dynamic of market prices","Orlova, E.V.","1","57192170106","2016","CEUR Workshop Proceedings","1.56","20","6","1.43","37","20","Orlova, E.V. (2016).Modeling and decision support for the firms' pricing policy under a chaotic dynamic of market prices. CEUR Workshop Proceedings,172681-88","https://www.scopus.com/record/display.url?eid=2-s2.0-84999176807&origin=resultslist","-","Conference Paper","2-s2.0-84999176807","Ufa State Aviation Technical University","60001458","Ufa State Aviation Technical University","Russian Federation","1700","General Computer Science","Agents,Game Theory,Models","173","Cournot Duopoly,Oligopoly,Inverse Demand Function","21089","83.133","81.647"
"Multidisciplinary design of electrical motors for fuel pumps of perspective aircrafts by using genetic algorithms","Ismagilov, F.R.| Vavilov, V.Y.| Zarembo, I.V.| Miniyarov, A.H.| Ayguzina, V.V.","5","56462457100| 55768854800| 57205541859| 57196035857| 57192952639","2018","International Review of Electrical Engineering","1.87","29","6","0.8","25","35","Ismagilov, F.R., Vavilov, V.Y., Zarembo, I.V. and 2 more (...) (2018).Multidisciplinary design of electrical motors for fuel pumps of perspective aircrafts by using genetic algorithms. International Review of Electrical Engineering,13(6) 452-460","https://www.scopus.com/record/display.url?eid=2-s2.0-85064218136&origin=resultslist","10.15866/iree.v13i6.15788","Article","2-s2.0-85064218136","Ufa State Aviation Technical University","60001458| 100833768","Ufa State Aviation Technical University| PJSC 'UEK - Ufa Motor-building Production Association'","Russian Federation","2208","Electrical and Electronic Engineering","Permanent Magnets,Induction Motors,Synchronous Motors","118","Synchronous Machine,Permanent Magnets,Eddy Currents","3316","86.948","97.124"
"Effects of the tempering and high-pressure torsion temperatures onmicrostructure of ferritic/martensitic steel grade 91","Ganeev, A.| Nikitina, M.| Sitdikov, V.| Islamgaliev, R.| Hoffman, A.| Wen, H.","6","25823077700| 36559972300| 16310512200| 7004334546| 57201670190| 16242937600","2018","Materials","2.35","58","6","0.51","25","47","Ganeev, A., Nikitina, M., Sitdikov, V. and 3 more (...) (2018).Effects of the tempering and high-pressure torsion temperatures onmicrostructure of ferritic/martensitic steel grade 91. Materials,11(4) ","https://www.scopus.com/record/display.url?eid=2-s2.0-85045628186&origin=resultslist","10.3390/ma11040627","Article","2-s2.0-85045628186","Missouri University of Science and Technology| Ufa State Aviation Technical University","60001458| 60024728| 60024728","Ufa State Aviation Technical University| Missouri University of Science and Technology| Missouri University of Science and Technology","United States| Russian Federation","2500","General Materials Science","Microstructure,Steel,Austenite","20","Equal Channel Angular Pressing,Superplasticity,Grain Refinement","84","97.456","99.373"
"Effect of the Thermomechanical Treatment on Structural and Phase Transformations in Cu–14Al–3Ni Shape Memory Alloy Subjected to High-Pressure Torsion","Lukyanov, A.V.| Pushin, V.G.| Kuranova, N.N.| Svirid, A.E.| Uksusnikov, A.N.| Ustyugov, Y.M.| Gunderov, D.V.","7","56358449500| 7005151141| 6506947404| 56728841900| 6603381404| 6602903123| 6603641163","2018","Physics of Metals and Metallography","2.22","45","6","0.81","25","35","Lukyanov, A.V., Pushin, V.G., Kuranova, N.N. and 4 more (...) (2018).Effect of the Thermomechanical Treatment on Structural and Phase Transformations in Cu–14Al–3Ni Shape Memory Alloy Subjected to High-Pressure Torsion. Physics of Metals and Metallography,119(4) 374-382","https://www.scopus.com/record/display.url?eid=2-s2.0-85046687918&origin=resultslist","10.1134/S0031918X18040142","Article","2-s2.0-85046687918","Ural Federal University| Russian Academy of Sciences| RAS - Mikheev Institute of Metal Physics, Ural Branch| Ufa State Aviation Technical University","60021331| 60068687| 60001458| 60103702","Russian Academy of Sciences| M.N. Mikheev Institute of Metal Physics of the Ural Branch of the Russian Academy of Sciences| Ufa State Aviation Technical University| Ural Federal University","Russian Federation","2505| 3104","Materials Chemistry| Condensed Matter Physics","Shape Memory Effect,Martensitic Transformations,Martensite","688","Shape Memory Effect,Martensitic Transformations,Shape-Memory Alloy","43809","64.926","61.253"
"Heavy metals content in meat and milk of orenburg region of Russia","Kuramshina, N.| Rebezov, M.| Kuramshin, E.| Tretyak, L.| Topuria, G.| Kulikov, D.| Evtushenko, A.| Harlap, S.| Okuskhanova, E.","9","6602679580| 54974244300| 6505816202| 57195262796| 57209735952| 57209735598| 57209730369| 57208038464| 57074098400","2019","International Journal of Pharmaceutical Research","5.49","82","5","3.02","16","8","Kuramshina, N., Rebezov, M., Kuramshin, E. and 6 more (...) (2019).Heavy metals content in meat and milk of orenburg region of Russia. International Journal of Pharmaceutical Research,11(1) 1031-1035","https://www.scopus.com/record/display.url?eid=2-s2.0-85068567086&origin=resultslist","-","Article","2-s2.0-85068567086","Ufa State Petroleum Technological University| Shakarim University| Orenburg State University| Ufa State Aviation Technical University","60001458| 60105217| 60110093| 60001457| 60020684| 60105373| 60113784","Ufa State Aviation Technical University| Moscow State University of Technologies and Management| Ural State Agrarian University| Ufa State Petroleum Technological University| Orenburg State University| Orenburg State Agrarian University| Shakarim University","Kazakhstan| Russian Federation","3000","General Pharmacology, Toxicology and Pharmaceutics","Radon,Radioisotopes,Radioactivity","242","Horse Meat,Nuclear Test,Venison","83471","68.005","48.587"
"Nighttime Magnetic Perturbation Events Observed in Arctic Canada: 1. Survey and Statistical Analysis","Engebretson, M.J.| Pilipenko, V.A.| Ahmed, L.Y.| Posch, J.L.| Steinmetz, E.S.| Moldwin, M.B.| Connors, M.G.| Weygand, J.M.| Mann, I.R.| Boteler, D.H.| Russell, C.T.| Vorobev, A.V.","12","7004420131| 35550831000| 57210962905| 36145444600| 57210955231| 6603363144| 7005184684| 9843459700| 7006618037| 26643589200| 57203513298| 56767909700","2019","Journal of Geophysical Research: Space Physics","1.48","22","5","1.52","16","20","Engebretson, M.J., Pilipenko, V.A., Ahmed, L.Y. and 9 more (...) (2019).Nighttime Magnetic Perturbation Events Observed in Arctic Canada: 1. Survey and Statistical Analysis. Journal of Geophysical Research: Space Physics,124(9) 7442-7458","https://www.scopus.com/record/display.url?eid=2-s2.0-85072052933&origin=resultslist","10.1029/2019JA026794","Article","2-s2.0-85072052933","Athabasca University| University of Alberta| University of California at Los Angeles| Augsburg College| RAS - United Schmidt Institute of Physics of the Earth| University of Michigan, Ann Arbor| Ufa State Aviation Technical University| Natural Resources Canada","60012827| 60069620| 60025778| 60018510| 60027550| 60030835| 60023084| 60017962| 60027550| 60001458","Augsburg University| Schmidt Institute of Physics of the Earth of the Russian Academy of Sciences| University of Michigan, Ann Arbor| Athabasca University| University of California, Los Angeles| University of Alberta| Natural Resources Canada| Geological Survey of Canada| University of California, Los Angeles| Ufa State Aviation Technical University","United States| Russian Federation| Canada","1104| 1107| 1111| 1901| 1902| 1904| 1906| 1908| 1910| 1911| 1912| 2303| 2312","Aquatic Science| Forestry| Soil Science| Earth and Planetary Sciences (miscellaneous)| Atmospheric Science| Earth-Surface Processes| Geochemistry and Petrology| Geophysics| Oceanography| Paleontology| Space and Planetary Science| Ecology| Water Science and Technology","Magnetic Fields,Ionospheres,Sunspots","31","Geoelectric Field,Magnetic Storms,Grounding Electrodes","8568","87.282","91.716"
"Symmetries and group invariant solutions of fractional ordinary differential equations","Gazizov, R.K.| Kasatkin, A.A.| Lukashchuk, S.Y.","3","6603719313| 36084371800| 6507539053","2019","Fractional Differential Equations","0","0","5","8.98","16","1","Gazizov, R.K., Kasatkin, A.A., Lukashchuk, S.Y. (2019).Symmetries and group invariant solutions of fractional ordinary differential equations. Fractional Differential Equations,65-90","https://www.scopus.com/record/display.url?eid=2-s2.0-85097121087&origin=resultslist","10.1515/9783110571660-004","Chapter","2-s2.0-85097121087","Ufa State Aviation Technical University","60001458","Ufa State Aviation Technical University","Russian Federation","2600","General Mathematics","Fractional,Fractional Order,Derivatives","522","Fractional Differential Equation,Lie Symmetry,Korteweg-de Vries Equation","18091","81.459","96.897"
"Anti-fraud system on the basis of data mining technologies","Sapozhnikova, M.U.| Nikonov, A.V.| Vulfin, A.M.| Gayanova, M.M.| Mironov, K.V.| Kurennov, D.V.","6","57200144458| 57216891046| 36560801100| 57200151928| 56732791500| 57190937188","2018","2017 IEEE International Symposium on Signal Processing and Information Technology, ISSPIT 2017","3.81","36","5","2.16","29","12","Sapozhnikova, M.U., Nikonov, A.V., Vulfin, A.M. and 3 more (...) (2018).Anti-fraud system on the basis of data mining technologies. 2017 IEEE International Symposium on Signal Processing and Information Technology, ISSPIT 2017,243-248","https://www.scopus.com/record/display.url?eid=2-s2.0-85050141199&origin=resultslist","10.1109/ISSPIT.2017.8388649","Conference Paper","2-s2.0-85050141199","Ural Federal University| Ufa State Aviation Technical University","60001458| 60103702","Ufa State Aviation Technical University| Ural Federal University","Russian Federation","1705| 1707| 1708| 1711| 2102| 2213","Computer Networks and Communications| Computer Vision and Pattern Recognition| Hardware and Architecture| Signal Processing| Energy Engineering and Power Technology| Safety, Risk, Reliability and Quality","Classification (Of Information),Learning Systems,Algorithms","195","Credit Card Fraud,Fraud Detection,Shill Bidding","17154","92.972","96.905"
"Strengthening mechanisms in ultrafine-grained ferritic/martensitic steel produced by equal channel angular pressing","Islamgaliev, R.K.| Nikitina, M.A.| Ganeev, A.V.| Sitdikov, V.D.","4","7004334546| 36559972300| 25823077700| 16310512200","2019","Materials Science and Engineering A","2.44","54","5","1.1","16","27","Islamgaliev, R.K., Nikitina, M.A., Ganeev, A.V. and 1 more (...) (2019).Strengthening mechanisms in ultrafine-grained ferritic/martensitic steel produced by equal channel angular pressing. Materials Science and Engineering A,744163-170","https://www.scopus.com/record/display.url?eid=2-s2.0-85058018100&origin=resultslist","10.1016/j.msea.2018.11.141","Article","2-s2.0-85058018100","Ufa State Aviation Technical University","60001458","Ufa State Aviation Technical University","Russian Federation","2210| 2211| 2500| 3104","Mechanical Engineering| Mechanics of Materials| General Materials Science| Condensed Matter Physics","Microstructure,Steel,Austenite","20","Equal Channel Angular Pressing,Superplasticity,Grain Refinement","84","97.456","99.373"
"Enhancement of accuracy of deep-pumping equipment based on data minning","Vulfin, M.| Tagirova, K.F.","2","36560801100| 56576319100","2015","Optical Memory and Neural Networks (Information Optics)","0.93","21","5","0.43","44","50","Vulfin, M., Tagirova, K.F. (2015).Enhancement of accuracy of deep-pumping equipment based on data minning. Optical Memory and Neural Networks (Information Optics),24(1) 28-35","https://www.scopus.com/record/display.url?eid=2-s2.0-84925935799&origin=resultslist","10.3103/S1060992X15010099","Article","2-s2.0-84925935799","Ufa State Aviation Technical University","60001458","Ufa State Aviation Technical University","Russian Federation","1700| 2208| 2504","General Computer Science| Electrical and Electronic Engineering| Electronic, Optical and Magnetic Materials","Fuzzy Systems,Fuzzy Inference,Neural Networks","573","Fault-Tolerant Control,Max-Plus Algebra,Disturbance Attenuation","32773","56.56","59.65"
"A comprehensive assessment of the financial security of banking system","Ajupov, A.A.| Kurmanova, L.R.| Abelguzin, N.R.| Kurmanova, D.A.","4","55985281400| 57192704796| 57192690775| 57192689566","2016","International Business Management","0.95","40","5","0.57","40","44","Ajupov, A.A., Kurmanova, L.R., Abelguzin, N.R. and 1 more (...) (2016).A comprehensive assessment of the financial security of banking system. International Business Management,10(23) 5620-5624","https://www.scopus.com/record/display.url?eid=2-s2.0-85007441211&origin=resultslist","10.3923/ibm.2016.5620.5624","Article","2-s2.0-85007441211","Kazan Volga Region Federal University| Bashkir State University| Ufa State Aviation Technical University","60070941| 60001414| 60001458","Kazan Federal University| Baskirskij Gosudarstvennyj Universitet| Ufa State Aviation Technical University","Russian Federation","1403| 1408","Business and International Management| Strategy and Management","Students,Russian,Education","1114","Tatarstan,Investment Attractiveness,Agroindustrial Complex","21279","77.644","98.794"
"Integrated electrical machines with permanent magnets for aerospace industry","Ismagilov, F.| Roginskaya, L.E.| Shapiro, S.V.| Vavilov, V.E.| Karimov, R.D.| Ayguzina, V.V.","6","56462457100| 6602435753| 7402734010| 55768854800| 57189096730| 57192952639","2016","International Review of Aerospace Engineering","2.82","54","5","0.66","40","40","Ismagilov, F., Roginskaya, L.E., Shapiro, S.V. and 3 more (...) (2016).Integrated electrical machines with permanent magnets for aerospace industry. International Review of Aerospace Engineering,9(6) 226-235","https://www.scopus.com/record/display.url?eid=2-s2.0-85015247582&origin=resultslist","10.15866/irease.v9i6.10929","Article","2-s2.0-85015247582","Ufa State Aviation Technical University","60001458","Ufa State Aviation Technical University","Russian Federation","1507| 2202| 2207| 2208","Fluid Flow and Transfer Processes| Aerospace Engineering| Control and Systems Engineering| Electrical and Electronic Engineering","Permanent Magnets,Induction Motors,Synchronous Motors","118","Synchronous Machine,Permanent Magnets,Eddy Currents","3316","86.948","97.124"
